,2023102436
peds_0,ゴールドドリーム
peds_1,レアドロップ
peds_2,ゴールドアリュール
peds_3,モンヴェール
peds_4,キンシャサノキセキ
peds_5,エーピーサルート
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ニキーヤ  Nikiya(米)
peds_8,フレンチデピュティ  French Deputy(米)
peds_9,スペシャルジェイド  Special Jade(米)
peds_10,フジキセキ
peds_11,ケルトシャーン  Keltshaan(米)
peds_12,エーピーダンサー
peds_13,エーエージェント
peds_14,Halo
peds_15,Wishing Well
peds_16,Nureyev
peds_17,Reluctant Guest
peds_18,Deputy Minister
peds_19,Mitterand
peds_20,Cox's Ridge
peds_21,Statistic
peds_22,サンデーサイレンス
peds_23,ミルレーサー
peds_24,Pleasant Colony
peds_25,Featherhill
peds_26,Nureyev
peds_27,サボンネリエ
peds_28,Grey Dawn
peds_29,カリカチユーラ
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Northern Dancer
peds_35,Special
peds_36,Hostage
peds_37,Vaguely Royal
peds_38,Vice Regent
peds_39,Mint Copy
peds_40,Hold Your Peace
peds_41,Laredo Lass
peds_42,Best Turn
peds_43,Our Martha
peds_44,Mr. Prospector
peds_45,Number
peds_46,Halo
peds_47,Wishing Well
peds_48,Le Fabuleux
peds_49,Marston's Mill
peds_50,His Majesty
peds_51,Sun Colony
peds_52,Lyphard
peds_53,Lady Berry
peds_54,Northern Dancer
peds_55,Special
peds_56,Irish River
peds_57,Patience Worth
peds_58,Herbager
peds_59,Polamia
peds_60,Mr. Prospector
peds_61,Straight Street
