,2024100474
peds_0,シニスターミニスター
peds_1,マートンパーク
peds_2,Old Trieste (米)
peds_3,Sweet Minister (米)
peds_4,フレンチデピュティ
peds_5,シャラポワ
peds_6,A.P. Indy (米)
peds_7,Lovlier Linda (米)
peds_8,The Prime Minister (米)
peds_9,Sweet Blue (米)
peds_10,Deputy Minister
peds_11,Mitterand (米)
peds_12,サンデーサイレンス
peds_13,ウインブルドン?
peds_14,Seattle Slew (米)
peds_15,Weekend Surprise (米)
peds_16,Vigors (米)
peds_17,Linda Summers (米)
peds_18,Deputy Minister
peds_19,Stick to Beauty (米)
peds_20,Hurry Up Blue (米)
peds_21,Sugar Gold (米)
peds_22,Vice Regent
peds_23,Mint Copy (加)
peds_24,Hold Your Peace (米)
peds_25,Laredo Lass (米)
peds_26,Halo (米)
peds_27,Wishing Well (米)
peds_28,Blushing Groom (仏)
peds_29,Tournament Star (米)
peds_30,Bold Reasoning (米)
peds_31,My Charmer (米)
peds_32,Secretariat (米)
peds_33,Lassie Dear (米)
peds_34,Grey Dawn (仏)
peds_35,Relifordie (仏)
peds_36,Crozier (米)
peds_37,Queenly Gift (英)
peds_38,Vice Regent
peds_39,Mint Copy (加)
peds_40,Illustrious
peds_41,Hail to Beauty (米)
peds_42,Mr. Leader (米)
peds_43,Blue Baroness (米)
peds_44,Mr. Prospector (米)
peds_45,Miss Ironside (米)
peds_46,Northern Dancer (加)
peds_47,Victoria Regina (加)
peds_48,Bunty's Flight (加)
peds_49,Shakney (米)
peds_50,Speak John (米)
peds_51,Blue Moon (米)
peds_52,Bold Ruler (米)
peds_53,Fortunate Isle (米)
peds_54,Hail to Reason (米)
peds_55,Cosmah (米)
peds_56,Understanding (米)
peds_57,Mountain Flower (米)
peds_58,Red God (米)
peds_59,Runaway Bride (英)
peds_60,Nijinsky (加)
peds_61,Chris Evert (米)
