,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グラツィオーソ,牝3,55.0,松岡,田中剛,美浦,2022102779,01085,ロゴタイプ  ,タオヤカ  ,プリサイスエンド  Precise End(米)  ,-0.8643261371325719,4
1,2,2,ラルフテソーロ,牡3,57.0,丹内,伊藤圭,美浦,2022102269,01091,スワーヴリチャード  ,ライトファンタスティック  Light Fantastic(英)  ,Acclamation  ,0.08816285047485102,2
2,3,3,マイネルアース,牡3,54.0,▲橋木,金成,美浦,2022106538,01215,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アースグリーン  ,Street Cry  (愛)  ,-3.367451219946175,13
3,3,4,ビザンティーノ,牡3,57.0,横山琉,上原佑,美浦,2022110030,01192,Masar  (愛)  ,エンシェントアート  Ancient Art(英)  ,Monsun  ,-2.219809015830811,8
4,4,5,ジーティーララバイ,牝3,55.0,荻野琢,矢作,栗東,2022110071,01112,American Pharoah  (米)  ,Stopshoppingmaria  ,More Than Ready  ,-2.2248025652603656,9
5,4,6,ハルフロンティア,牡3,57.0,鮫島駿,池添,栗東,2022104724,01157,レイデオロ  ,カンデラ  ,ダイワメジャー  ,-1.1715621380074932,5
6,5,7,アーロッタレット,牝3,52.0,▲小林美,須貝,栗東,2022110097,01206,Practical Joke  (米)  ,Folklore  ,Tiznow  ,-2.1951782448249184,7
7,5,8,ミスターボビー,牡3,57.0,菱田,栗田,美浦,2022107362,01144,オルフェーヴル  ,ホットランナー  ,ダイワメジャー  ,-1.7915852958641822,6
8,6,9,シャドーストライク,牡3,54.0,▲舟山,茶木,栗東,2022101273,01221,サートゥルナーリア  ,リリースペイン  Lily Spain(仏)  ,American Post  ,-2.323671136201858,10
9,6,10,マンボルンバ,牡3,57.0,横山武,加藤征,美浦,2022105297,01170,パドトロワ  ,ギミーシェルター  ,サンデーサイレンス  Sunday Silence(米)  ,-3.7419992192626643,14
10,7,11,トリプレーテ,牡3,54.0,▲森田,武英,栗東,2022106722,01222,Saxon Warrior  (安平町)  ,ザフィーナ  Zaffinah(愛)  ,Casamento  (愛)  ,0.24419281372813098,1
11,7,12,アックアヴィリーレ,セ3,54.0,▲柴田裕,佐々木,栗東,2022106182,01212,ドレフォン  Drefong(米)  ,アックアアルタ  ,ブラックタイド  ,-0.7152466371371125,3
12,8,13,サーフギャラクシー,牡3,57.0,黛,松山,美浦,2022103508,01109,ビーチパトロール  Beach Patrol(米)  ,ギャラクシーセレブ  ,ブラックタイド  ,-2.8057921409530926,11
13,8,14,リバティフレイム,牡3,57.0,斎藤,嘉藤,美浦,2022101645,01178,アメリカンペイトリオット  ,コズミックフレイム  Cosmic Flame(英)  ,Doyen  (愛)  ,-2.8452247958515744,12
