,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シアブリス,牝4,56.0,丹内,黒岩,美浦,2021105742,01091,エピファネイア  ,ブリスフルデイズ  ,キングカメハメハ  ,0.751387142586367,2
1,2,2,コンフォルツァ,牡3,55.0,横山典,松永幹,栗東,2022105421,00660,ドゥラメンテ  ,デルマキセキ  ,Scat Daddy  (米)  ,-1.3162663376301793,5
2,3,3,ツーエムクロノス,牡3,54.0,☆松本,本田,栗東,2022103651,01191,ノーブルミッション  Noble Mission(英)  ,スペランツァーレ  ,シングスピール  Singspiel(愛)  ,-2.230649655149134,8
3,4,4,スピンザブラッド,牡4,58.0,横山武,萩原,美浦,2021105244,01170,ブリックスアンドモルタル  Bricks and Mortar(米)  ,マンハッタンセレブ  ,サンデーサイレンス  Sunday Silence(米)  ,-0.9926898153598578,4
4,5,5,モアリジット,牡4,55.0,▲森田,西村,栗東,2021104832,01222,ロードカナロア  ,インフレキシビリティ  Inflexibility(加)  ,Scat Daddy  (米)  ,-3.151903868124334,10
5,6,6,ハニードレス,牝3,53.0,佐々木,牧,美浦,2022105394,01197,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ターフドンナ  ,Doyen  (愛)  ,-0.5991866798620029,3
6,7,7,ハートメテオ,牝3,53.0,鮫島駿,笹田,栗東,2022105549,01157,ロードカナロア  ,ラブリーマリア  Lovely Maria(米)  ,Majesticperfection  (米)  ,-1.6934195504531704,6
7,7,8,ブラックバラード,セ4,58.0,菱田,嘉藤,美浦,2021103267,01144,ダノンバラード  ,メイショウグレア  ,ジャングルポケット  ,-1.7879536528740207,7
8,8,9,スペシャルバニー,牝3,53.0,斎藤,田村,美浦,2022101618,01178,バゴ  Bago(仏)  ,リーサルウェポン  ,ディープインパクト  ,1.1377050074547492,1
9,8,10,シンゼンカガ,牡3,55.0,武豊,荒川,栗東,2022105345,00666,トーセンラー  ,シアン  ,Smart Strike  (加)  ,-2.952138848678857,9
