,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,モーニングダリア,牝3,55.0,小林凌,土田,414(+4),美浦,2023100348,01177,ミスチヴィアスアレックス,ジャストザハピネス,ハーツクライ,-1.110350221897393,12
1,1,2,エンジェルグラース,牝3,55.0,国分恭,高橋康,436(-6),栗東,2023104979,01124,シャンハイボビー,スラリーアイス,オレハマッテルゼ,-0.850881027391151,9
2,2,3,サウンドディアナ,牝3,52.0,▲森田,渡辺,462(-4),栗東,2023104252,01222,マジェスティックウォリアー,グログラン,ゴールドアリュール,0.3889199141382237,3
3,2,4,ブリスフルイヤー,牝3,52.0,▲石田,新開,466(+4),美浦,2023103570,01203,ニューイヤーズデイ,メイクハッピー,Square Eddie,-2.936504386988192,16
4,3,5,エルファリス,牝3,55.0,菊沢,加藤和,442(-2),美浦,2023103842,01161,ダンカーク,ミアフィリア,ゴールドアリュール,-0.6785278867675631,7
5,3,6,パープルウインド,牝3,52.0,▲古川奈,羽月,386(0),栗東,2023109108,01190,サトノアラジン,ラベンダーカラー,サクラバクシンオー,-1.4228683186228839,14
6,4,7,ゼルノードゥス,牝3,53.0,△柴田裕,中竹,470(-8),栗東,2023104553,01212,レイデオロ,フルマークス,Kitten's Joy,-1.416901668074051,13
7,4,8,チカマヨルキーナ,牝3,52.0,▲舟山,藤岡,480(+22),栗東,2023105220,01221,ナダル,エスキシータ,ハーツクライ,-1.0526612975430731,10
8,5,9,タガノシルフィー,牝3,55.0,角田和,石橋,454(-8),栗東,2023104322,01186,モーニン,タガノタイリン,アイルハヴアナザー,-1.0583652251710909,11
9,5,10,コサージュ,牝3,55.0,横山琉,清水久,404(-16),栗東,2023107147,01192,ヘニーヒューズ,ハイヒール,トーセンホマレボシ,-0.5836056938333218,5
10,6,11,アークブリッツ,牝3,52.0,▲和田陽,平田,472(-2),栗東,2023105414,01223,ゴールドドリーム,エテルニテ,エンパイアメーカー,-0.6499484777228408,6
11,6,12,レジーナレガリア,牝3,55.0,小沢,石坂,456(+6),栗東,2023107271,01185,レイデオロ,メジャーエンブレム,ダイワメジャー,-2.0130921168451277,15
12,7,13,ソルアモール,牝3,55.0,荻野琢,宮本,460(-4),栗東,2023100906,01112,ドレフォン,エスカナール,スペシャルウィーク,-0.2711939099367451,4
13,7,14,ツァレヴナ,牝3,52.0,▲田山,野中,450(+4),栗東,2023105677,01220,フィレンツェファイア,ミティル,Verrazano,-0.8193374317897291,8
14,8,15,ハツアカネ,牝3,55.0,松若,小崎,472(-10),栗東,2023103323,01154,ニューイヤーズデイ,アンバーミニー,ダイワメジャー,0.6381560095546338,2
15,8,16,ペンダント,牝3,55.0,丹内,池江,464(-2),栗東,2023105447,01091,オルフェーヴル,スパイラルステップ,シンボリクリスエス,1.7546349597158628,1
