,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202110010101,1,4,5,キタノインディ,牡3,55.0,森裕太朗,0:1:47.2,nan,7.1,4.0,458,[西] 吉田直弘,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018100531,01165,4-4-5-4,37.9
202110010101,2,3,3,アルバミノル,牡3,55.0,団野大成,0:1:47.2,アタマ,45.6,9.0,468,[東] 中舘英二,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018104310,01180,6-6-7-6,37.7
202110010101,3,6,10,サトノロイヤル,牡3,56.0,浜中俊,0:1:47.2,アタマ,2.4,1.0,496,[西] 南井克巳,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018103116,01115,9-9-3-4,38.0
202110010101,4,5,8,トーセンニック,牡3,55.0,斎藤新,0:1:47.7,2.1/2,10.4,6.0,470,[東] 田村康仁,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018105647,01178,3-3-3-3,38.5
202110010101,5,8,14,エイシンギアアップ,牡3,56.0,川又賢治,0:1:47.8,1/2,21.7,7.0,508,[西] 中尾秀正,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018105954,01166,2-2-2-2,38.9
202110010101,6,3,4,トランザクト,牡3,53.0,秋山稔樹,0:1:47.9,3/4,5.9,2.0,508,[東] 武藤善則,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018103870,01181,1-1-1-1,39.1
202110010101,7,6,9,カネショウルーイ,牡3,56.0,丹内祐次,0:1:48.2,1.3/4,45.7,10.0,486,[東] 古賀史生,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018105733,01091,13-11-5-6,38.8
202110010101,8,2,2,セルディアーナ,牝3,54.0,吉田隼人,0:1:48.3,1,7.5,5.0,502,[西] 渡辺薫彦,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018105100,01095,8-7-9-8,38.6
202110010101,9,1,1,インテンスフレイム,牡3,56.0,藤岡康太,0:1:48.8,2.1/2,6.7,3.0,504,[西] 千田輝彦,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018100679,01116,4-4-7-8,39.2
202110010101,10,7,11,ガムラン,牡3,56.0,荻野極,0:1:48.8,ハナ,25.2,8.0,494,[西] 高橋義忠,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018100424,01160,12-13-12-11,38.7
202110010101,11,7,12,ハローチュース,牡3,55.0,亀田温心,0:1:48.9,1,116.3,12.0,464,[西] 中竹和也,1700,曇,ダート,稍重,2021年01月16日,未勝利,2018102238,01176,6-7-9-8,39.2
