,式別,馬番,配当,人気
0,単勝,7,470,2
1,複勝,7,170,2
2,複勝,14,380,9
3,複勝,12,170,1
4,枠連,5-8,2910,13
5,馬連,7-14,7200,30
6,ワイド,7-14,2110,32
7,ワイド,7-12,540,1
8,ワイド,12-14,1570,21
9,馬単,7→14,12560,58
10,3連複,7-12-14,10270,36
11,3連単,7→14→12,66310,253
