,式別,馬番,配当,人気
0,単勝,9,410,1
1,複勝,9,170,1
2,複勝,7,230,4
3,複勝,8,200,3
4,枠連,4-5,500,1
5,馬連,7-9,2520,7
6,ワイド,7-9,960,7
7,ワイド,8-9,680,2
8,ワイド,7-8,760,4
9,馬単,9→7,4230,9
10,3連複,7-8-9,4210,3
11,3連単,9→7→8,21330,21
