,式別,馬番,配当,人気
0,単勝,10,230,1
1,複勝,10,150,1
2,複勝,5,190,5
3,複勝,1,360,6
4,枠連,5-8,360,1
5,馬連,5-10,650,1
6,ワイド,5-10,280,1
7,ワイド,1-10,880,11
8,ワイド,1-5,1040,13
9,馬単,10→5,1210,1
10,3連複,1-5-10,2480,10
11,3連単,10→5→1,9550,36
