,式別,馬番,配当,人気
0,単勝,6,330,2
1,複勝,6,150,2
2,複勝,5,140,1
3,複勝,4,350,6
4,枠連,5-6,580,1
5,馬連,5-6,620,1
6,ワイド,5-6,270,1
7,ワイド,4-6,780,11
8,ワイド,4-5,830,12
9,馬単,6→5,1260,2
10,3連複,4-5-6,2490,8
11,3連単,6→5→4,10220,28
