,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609030212,1,3,3,チェリヴェント,牡3,55.0,吉村,0:1:51.3,,1,2.1,35.6,2-3-3-2,栗東 清水久,500(-4)
202609030212,2,6,8,バートラガッツ,牡3,55.0,北村友,0:1:52.3,6,2,3.4,36.7,2-2-2-1,栗東 池添,522(+6)
202609030212,3,2,2,ココロヅヨサ,牡3,55.0,浜中,0:1:52.7,2.1/2,5,13.6,36.5,11-11-7-5,栗東 田中克,454(0)
202609030212,4,8,11,ウルフ,牡3,55.0,松本,0:1:52.7,ハナ,3,6.3,36.7,4-5-4-4,栗東 渡辺,494(-8)
202609030212,5,7,10,ガウラディスコ,牡3,55.0,鮫島駿,0:1:52.8,クビ,4,8.8,36.4,9-9-9-7,栗東 高柳大,562(+4)
202609030212,6,8,12,メイショウコナン,牡5,58.0,団野,0:1:53.3,3,6,16.7,37.2,6-6-5-5,栗東 荒川,524(0)
202609030212,7,7,9,ブレスドナイル,牝4,56.0,斎藤,0:1:53.7,2.1/2,10,152.8,37.4,8-8-7-7,栗東 茶木,446(0)
202609030212,8,1,1,ガーデンカメリア,牝5,53.0,▲川端,0:1:53.8,3/4,9,130.5,37.0,9-9-12-11,栗東 佐藤悠,470(-4)
202609030212,9,5,5,グロリアスグレイス,牡5,55.0,▲和田陽,0:1:53.9,クビ,11,170.3,38.4,1-1-1-2,栗東 緒方,496(-14)
202609030212,10,6,7,オーレアミスト,セ4,58.0,Ｍデム,0:1:53.9,クビ,7,24.5,37.5,12-12-9-7,栗東 井上,492(-10)
202609030212,11,4,4,アーサーバローズ,牡3,55.0,渡辺竜,0:1:55.9,大,8,65.8,39.4,7-7-9-11,栗東 寺島,490(0)
202609030212,12,5,6,フラワームーン,牝4,56.0,小沢,0:1:58.4,大,12,250.7,42.1,4-4-5-10,栗東 小林,460(+2)
