,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609030202,1,6,10,サリエンテ,牝3,55.0,西村淳,0:1:47.0,,2,4.6,34.1,3-2,栗東 池添,542(+20)
202609030202,2,3,5,ジーティーメティオ,牝3,55.0,坂井,0:1:47.2,1,4,6.5,34.0,4-4,栗東 矢作,468(+10)
202609030202,3,2,3,ウィスカーパッド,牝3,55.0,鮫島駿,0:1:47.3,1,7,9.5,34.1,4-4,栗東 藤岡健,444(+4)
202609030202,4,8,15,クロスボーダー,牝3,55.0,北村友,0:1:47.5,1.1/4,1,4.5,33.7,11-10,栗東 小林,484(-4)
202609030202,5,7,12,ライツェントライゼ,牝3,55.0,団野,0:1:47.5,クビ,5,7.8,34.0,9-7,栗東 梅田,480(+6)
202609030202,6,4,6,レーヴドリュヌ,牝3,55.0,松若,0:1:47.5,ハナ,10,111.4,34.1,6-7,栗東 宮本,442(+16)
202609030202,7,5,9,メイショウプレマ,牝3,52.0,▲森田,0:1:47.8,1.1/2,3,5.2,34.9,2-2,栗東 石橋,472(+2)
202609030202,8,4,7,トラカイキャッスル,牝3,55.0,田口,0:1:47.9,1/2,9,23.8,34.2,11-10,栗東 西村,432(+2)
202609030202,9,1,1,カスタニッチャ,牝3,55.0,富田,0:1:47.9,ハナ,13,247.4,34.5,6-7,栗東 高柳大,428(-8)
202609030202,10,5,8,キーテーマ,牝3,55.0,長岡,0:1:48.0,1/2,11,146.1,35.1,1-1,栗東 宮,430(-10)
202609030202,11,8,14,サンタカリス,牝3,53.0,△柴田裕,0:1:48.0,クビ,15,467.5,33.9,13-14,栗東 秋山,420(-8)
202609030202,12,3,4,カヴァティーナ,牝3,55.0,古川吉,0:1:48.1,3/4,14,275.8,34.0,15-14,栗東 大根田,426(+2)
202609030202,13,6,11,ルージュマデイラ,牝3,55.0,池添,0:1:48.3,1.1/4,6,8.9,35.0,6-4,栗東 上村,456(0)
202609030202,14,2,2,ポリキポリキ,牝3,55.0,小沢,0:1:48.3,クビ,12,212.4,34.6,9-10,栗東 藤原,408(-2)
202609030202,15,7,13,レディアグレッサー,牝3,53.0,△田山,0:1:48.6,1.3/4,8,16.1,34.8,13-10,栗東 新谷,492(+16)
