,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202609010709,1,4,7,ソングオブライフ,牡5,58,酒井学,0:1:08.2,,5-5,33.4,7.3,5,502,[西]森田直行,1200,晴,芝,良,2026年03月14日,2勝クラス,2021105092,01034
202609010709,2,3,5,アサクサグレース,牝4,56,菱田裕二,0:1:08.2,アタマ,1-1,33.9,6.9,4,466,[西]加藤公太,1200,晴,芝,良,2026年03月14日,2勝クラス,2022100547,01144
202609010709,3,4,6,ディアドコス,牡6,58,吉村誠之,0:1:08.2,ハナ,4-3,33.6,14.5,8,498,[西]羽月友彦,1200,晴,芝,良,2026年03月14日,2勝クラス,2020105409,01216
202609010709,4,1,1,フードマン,牡4,58,松山弘平,0:1:08.4,1,5-5,33.7,4.9,1,482,[西]小栗実,1200,晴,芝,良,2026年03月14日,2勝クラス,2022110056,01126
202609010709,5,8,15,クイーンズデイ,牝4,56,国分恭介,0:1:08.6,1.1/2,7-7,33.6,9.3,6,450,[西]岡田稲男,1200,晴,芝,良,2026年03月14日,2勝クラス,2022100962,01124
202609010709,6,8,14,トウカイエルデ,牡5,58,西村淳也,0:1:08.7,クビ,10-8,33.6,5.5,2,460,[西]茶木太樹,1200,晴,芝,良,2026年03月14日,2勝クラス,2021100365,01171
202609010709,7,7,12,タガノアンファン,牡4,58,藤懸貴志,0:1:08.8,1/2,15-14,33.1,6.6,3,474,[西]石坂公一,1200,晴,芝,良,2026年03月14日,2勝クラス,2022106555,01138
202609010709,8,6,11,スマートルシーダ,牡8,58,国分優作,0:1:08.8,ハナ,8-8,33.6,92.7,14,474,[西]東田明士,1200,晴,芝,良,2026年03月14日,2勝クラス,2018100097,01125
202609010709,9,7,13,ゴルトリッチ,牡6,58,北村友一,0:1:08.9,1/2,12-11,33.5,61.7,12,514,[西]牧浦充徳,1200,晴,芝,良,2026年03月14日,2勝クラス,2020101195,01102
202609010709,10,2,2,アムールリーベ,牝5,56,荻野琢真,0:1:08.9,アタマ,13-14,33.3,11.5,7,498,[西]宮地貴稔,1200,晴,芝,良,2026年03月14日,2勝クラス,2021105659,01112
202609010709,11,5,9,キントラダンサー,牝4,56,田口貫太,0:1:08.9,クビ,2-2,34.5,19.7,10,470,[西]長谷川浩,1200,晴,芝,良,2026年03月14日,2勝クラス,2022104387,01208
202609010709,12,3,4,モズトキキ,牝5,56,幸英明,0:1:09.2,1.3/4,10-11,33.8,18.4,9,552,[西]平田修,1200,晴,芝,良,2026年03月14日,2勝クラス,2021102914,00732
202609010709,13,5,8,トリップトゥムーン,牡7,58,石神深一,0:1:09.4,1.1/4,13-11,34.0,240.3,15,462,[東]粕谷昌央,1200,晴,芝,良,2026年03月14日,2勝クラス,2019103193,01059
202609010709,14,6,10,ベビーズブレス,牝4,56,武豊,0:1:09.6,1,8-8,34.5,36.6,11,418,[西]千田輝彦,1200,晴,芝,良,2026年03月14日,2勝クラス,2022106351,00666
202609010709,15,2,3,カジュフェイス,牡7,58,角田大和,0:1:10.0,2.1/2,3-3,35.5,88.8,13,518,[西]森田直行,1200,晴,芝,良,2026年03月14日,2勝クラス,2019106870,01186
