,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202609020712,1,8,14,インディゴアスール,牡4,58,松山弘平,0:1:11.4,,4-4,36.3,12.3,6,530,[西]鈴木孝志,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022103440,01126
202609020712,2,6,11,ニホンピロカラット,牡5,58,田口貫太,0:1:11.6,1,5-5,36.3,6.4,4,520,[西]大橋勇樹,1200,曇,ダート,良,2026年04月18日,1勝クラス,2021103842,01208
202609020712,3,6,10,ミヤジマナ,牝4,56,武豊,0:1:11.7,1,14-13,35.2,4.7,2,520,[西]宮地貴稔,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022106200,00666
202609020712,4,4,6,ハウリングウィンド,牡4,58,岡田祥嗣,0:1:11.8,クビ,5-6,36.5,11.6,5,524,[西]安田翔伍,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022105321,05429
202609020712,5,8,15,カネコメファミリー,牝5,56,鮫島克駿,0:1:12.3,3,1-1,38.1,19.2,7,506,[西]中尾秀正,1200,曇,ダート,良,2026年04月18日,1勝クラス,2021104151,01157
202609020712,6,2,2,サンライズジュピタ,牡4,58,幸英明,0:1:12.4,クビ,2-2,37.8,71.8,10,518,[西]石坂公一,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022103307,00732
202609020712,7,1,1,ジョードリウム,牡4,58,高杉吏麒,0:1:12.5,1/2,7-9,36.8,96.5,12,510,[西]清水久詞,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022100997,01213
202609020712,8,7,12,ロードヴァルカン,牡4,58,坂井瑠星,0:1:12.6,1/2,3-3,37.8,2.8,1,468,[西]中村直也,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022100660,01163
202609020712,9,7,13,サンライズブレイク,牡4,58,西村淳也,0:1:12.7,1/2,7-7,37.1,5.1,3,512,[西]浜田多実,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022101396,01171
202609020712,10,3,4,フェゲフォイア,牡6,58,菱田裕二,0:1:12.8,クビ,12-12,36.5,129.5,13,464,[西]岡田稲男,1200,曇,ダート,良,2026年04月18日,1勝クラス,2020106355,01144
202609020712,11,5,9,フェアリーメドウ,牝4,56,古川吉洋,0:1:12.9,1/2,10-10,37.0,140.8,14,470,[西]河嶋宏樹,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022101082,01015
202609020712,12,5,8,メイショウハッブル,牡5,58,角田大和,0:1:12.9,アタマ,10-10,36.9,39.4,9,474,[西]石橋守,1200,曇,ダート,良,2026年04月18日,1勝クラス,2021102550,01186
202609020712,13,3,5,デュアルロール,牝4,54,柴田裕一,0:1:13.0,1/2,13-14,36.5,173.8,15,496,[西]笹田和秀,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022106189,01212
202609020712,14,2,3,リトムテール,牝4,56,吉村誠之,0:1:13.0,ハナ,7-7,37.3,78.2,11,480,[西]渡辺薫彦,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022100366,01216
202609020712,15,4,7,ジュンライトニング,牡4,58,団野大成,0:1:13.0,アタマ,15-15,36.0,27.9,8,454,[西]清水久詞,1200,曇,ダート,良,2026年04月18日,1勝クラス,2022104611,01180
