,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609030206,1,2,4,エースフライト,牡3,57.0,坂井,0:2:00.0,,3,4.4,35.0,5-5-6-6,栗東 池江,512(-2)
202609030206,2,6,11,ビップヴォルフ,牡3,57.0,Ｍデム,0:2:00.8,5,4,5.4,35.2,13-13-14-10,栗東 小椋,444(+6)
202609030206,3,8,15,フレアオブセンス,牡3,57.0,斎藤,0:2:00.8,クビ,2,3.3,36.5,3-2-2-2,栗東 高野,474(0)
202609030206,4,1,2,ハナコトバ,牝3,55.0,渡辺竜,0:2:01.1,2,5,11.3,35.9,7-7-8-8,栗東 寺島,446(-6)
202609030206,5,6,12,チュオンソン,牡3,57.0,松本,0:2:01.2,3/4,10,65.7,36.9,2-2-2-2,栗東 昆,460(-8)
202609030206,6,3,6,アリュウ,牝3,55.0,角田和,0:2:01.3,クビ,12,126.4,37.2,1-1-1-1,栗東 井上,448(+14)
202609030206,7,3,5,ペガサスジルシ,牝3,55.0,川田,0:2:01.3,クビ,1,3.2,36.5,5-5-5-5,栗東 新谷,426(-4)
202609030206,8,4,7,ラッキーシグネチャ,牝3,53.0,◇古川奈,0:2:01.6,1.3/4,13,209.7,35.8,11-12-12-13,栗東 矢作,438(-2)
202609030206,9,5,10,レイワノキセキ,牡3,57.0,太宰,0:2:01.6,ハナ,7,34.4,36.6,7-7-6-6,栗東 本田,464(0)
202609030206,10,2,3,クリムゾンバースト,牡3,55.0,△田山,0:2:01.6,ハナ,11,80.5,36.4,16-16-8-9,栗東 長谷川,452(+2)
202609030206,11,8,16,シェーネエルデ,牝3,55.0,鮫島駿,0:2:01.8,1,8,51.0,35.7,15-15-16-13,栗東 安田,450(+2)
202609030206,12,7,14,テイクザスローン,牡3,57.0,高倉,0:2:02.0,1.1/4,9,51.5,37.6,4-4-4-2,栗東 武英,472(-2)
202609030206,13,1,1,プリュイドール,牝3,55.0,西村淳,0:2:02.0,ハナ,6,26.1,36.0,11-11-12-15,栗東 矢作,462(+4)
202609030206,14,4,8,アスクウルトラモア,牡3,53.0,★河原田,0:2:02.2,1.1/4,15,499.8,36.7,9-9-10-10,栗東 前川,390(-4)
202609030206,15,5,9,シャイニーデイ,牡3,54.0,▲森田,0:2:02.3,3/4,16,520.3,36.1,13-13-15-16,栗東 羽月,460(-2)
202609030206,16,7,13,ショウナンアンバー,牡3,57.0,吉村,0:2:03.1,5,14,464.1,37.5,9-9-10-12,栗東 清水久,446(+4)
