,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202609020512,1,1,1,ゼンノツキヨミ,牝5,56,松山弘平,0:1:10.7,,1-1,36.3,17.1,6,444,[西]秋山真一,1200,晴,ダート,重,2026年04月11日,2勝クラス,2021106983,01126
202609020512,2,6,11,クリノオリーブ,牝5,53,田山旺佑,0:1:10.7,ハナ,2-2,36.2,23.9,7,470,[西]谷潔,1200,晴,ダート,重,2026年04月11日,2勝クラス,2021102259,01220
202609020512,3,4,7,タイセイディアマン,牡4,58,岩田望来,0:1:10.9,1,8-8,35.8,7.4,4,464,[西]大橋勇樹,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022107082,01174
202609020512,4,3,6,ドンパッショーネ,牡4,58,団野大成,0:1:10.9,クビ,5-3,36.1,2.8,1,522,[西]斉藤崇史,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022105965,01180
202609020512,5,2,4,セールヴォラン,牡5,58,幸英明,0:1:11.2,1.1/2,6-8,36.3,26.9,8,462,[西]北出成人,1200,晴,ダート,重,2026年04月11日,2勝クラス,2021101057,00732
202609020512,6,6,12,フェンダー,牡5,58,西村淳也,0:1:11.2,クビ,14-15,35.5,10.5,5,530,[西]柴田卓,1200,晴,ダート,重,2026年04月11日,2勝クラス,2021105753,01171
202609020512,7,2,3,メモリーグラス,牡6,58,菱田裕二,0:1:11.4,3/4,9-10,36.2,204.4,15,492,[東]松永康利,1200,晴,ダート,重,2026年04月11日,2勝クラス,2020107095,01144
202609020512,8,8,15,ズバットマサムネ,セ5,58,荻野琢真,0:1:11.5,1/2,12-12,36.0,46.2,11,492,[西]杉山佳明,1200,晴,ダート,重,2026年04月11日,2勝クラス,2021105711,01112
202609020512,9,7,13,キタノライブリー,牝4,56,西塚洸二,0:1:11.5,クビ,15-13,35.6,49.4,12,436,[東]本間忍,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022106471,01200
202609020512,10,5,9,カワキタマナレア,牝4,56,鮫島克駿,0:1:11.6,クビ,16-16,35.6,37.6,10,422,[西]杉山佳明,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022106169,01157
202609020512,11,3,5,ヨシノヤッタルデー,牡5,56,柴田裕一,0:1:11.6,クビ,12-13,36.1,189.1,14,468,[西]中竹和也,1200,晴,ダート,重,2026年04月11日,2勝クラス,2021102336,01212
202609020512,12,1,2,ゲクウ,牡4,58,菅原隆一,0:1:11.6,ハナ,3-3,36.9,305.6,16,492,[東]小手川準,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022103739,01129
202609020512,13,7,14,ビーマックス,牡4,58,高杉吏麒,0:1:12.0,2.1/2,9-6,36.8,27.1,9,496,[西]藤野健太,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022100729,01213
202609020512,14,5,10,レイユール,牝4,56,吉村誠之,0:1:12.0,ハナ,9-10,36.7,129.8,13,416,[東]手塚貴久,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022101464,01216
202609020512,15,4,8,ジャスパーソレイユ,牡4,58,川田将雅,0:1:12.1,クビ,6-6,37.2,5.1,3,482,[西]森秀行,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022110111,01088
202609020512,16,8,16,ミッキーマカパ,牡4,58,坂井瑠星,0:1:12.2,3/4,3-3,37.5,4.6,2,528,[東]田中博康,1200,晴,ダート,重,2026年04月11日,2勝クラス,2022105737,01163
