,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609030112,1,1,1,フェスティヴドレス,牝3,53.0,岩田望,0:1:24.1,,3,6.2,36.8,,栗東 岡田,458(0)
202609030112,2,2,3,ジューンアゲイン,牡3,55.0,吉村,0:1:24.2,1/2,5,11.8,37.0,,栗東 長谷川,454(-6)
202609030112,3,3,5,ルージュバロン,牝3,53.0,坂井,0:1:24.2,アタマ,2,5.1,37.3,,栗東 福永,460(+4)
202609030112,4,1,2,シュテルンビルト,牡4,58.0,松山,0:1:24.3,3/4,8,24.1,36.4,,栗東 森田,464(+4)
202609030112,5,8,16,ニシノジェダイ,牡4,58.0,池添,0:1:24.4,1/2,12,53.6,36.9,,栗東 宮本,482(+14)
202609030112,6,4,8,サマーナイト,牡4,58.0,高杉,0:1:25.1,4,7,23.2,36.9,,栗東 寺島,482(-8)
202609030112,7,6,11,マダムイグレイン,牝4,54.0,◇今村,0:1:25.2,1/2,9,37.4,38.3,,栗東 飯田,484(-2)
202609030112,8,4,7,セルズパワー,牡4,58.0,幸,0:1:25.3,アタマ,11,49.5,37.2,,栗東 牧田,488(-4)
202609030112,9,8,15,メイショウサトノヒ,牡4,58.0,角田和,0:1:25.6,2,10,45.3,37.9,,栗東 長谷川,490(-4)
202609030112,10,5,10,スレッドザニードル,牡4,58.0,国分恭,0:1:25.7,3/4,13,84.6,37.8,,栗東 安達,466(-12)
202609030112,11,2,4,ユーヴェリア,牝5,54.0,△柴田裕,0:1:26.0,2,14,194.0,39.3,,栗東 笹田,444(-2)
202609030112,12,7,13,ゼンカイナダル,牡3,55.0,西村淳,0:1:26.3,1.1/2,1,2.4,38.8,,栗東 庄野,518(-6)
202609030112,13,5,9,コマチチャン,牝3,53.0,松若,0:1:26.4,クビ,6,18.5,38.7,,栗東 小椋,466(+6)
202609030112,14,3,6,メイプルギャング,牡5,54.0,★河原田,0:1:26.7,1.3/4,15,196.4,38.9,,栗東 中竹,504(-4)
202609030112,15,6,12,ゴメンネジロー,牡4,58.0,武豊,0:1:27.0,1.3/4,4,6.5,39.3,,栗東 谷,472(-8)
202609030112,16,7,14,アンピュルシオン,牝4,56.0,長岡,0:1:27.2,1.1/2,16,207.3,40.0,,栗東 今野,440(-28)
