,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アサカラキング,牡5,57.5,北村友,斎藤誠,,美浦,2020105154,01102,キズナ,アサカラヴァーズ,キングヘイロー,-1.1435211455137355,5
1,1,2,ソウテン,牡6,55.0,団野,斉藤崇,,栗東,2019105459,01180,ロードカナロア,ミスドバウィ,Dubawi,-2.054938576070017,8
2,2,3,レッドヒルシューズ,牝5,53.0,古川吉,武英,,栗東,2020101897,01015,ハーツクライ,ヤマノラヴ,アグネスデジタル,-3.859186889683446,15
3,2,4,サトノカルナバル,牡3,56.0,松山,堀,,美浦,2022105128,01126,キタサンブラック,リアリサトリス,Numerous,-2.622046580037295,9
4,3,5,デュガ,セ6,56.0,坂井,森秀,,栗東,2019110102,01163,Practical Joke,Untraveled,Canadian Frontier,-1.1278394539997918,4
5,3,6,ペプチドヤマト,牡6,57.5,藤岡佑,武英,,栗東,2019103605,01093,ドレフォン,ペプチドルビー,コロナドズクエスト,-2.8000760350839684,11
6,4,7,ロンドンプラン,牡5,55.0,和田竜,宮本,,栗東,2020101588,01018,グレーターロンドン,パッションローズ,アフリート,-0.6062071419145885,3
7,4,8,ミルトクレイモー,牡5,54.0,吉村,中村,,栗東,2020100815,01216,バゴ,ウートゥルメール,マンハッタンカフェ,-2.043393372672802,7
8,5,9,カルロヴェローチェ,セ5,57.0,川田,須貝,,栗東,2020103434,01088,シルバーステート,スサーナトウショウ,ロックオブジブラルタル,0.30230832758853715,1
9,5,10,グランテスト,牝5,53.0,田口,今野,,栗東,2020101543,01208,ロードカナロア,オーヴィレール,シンボリクリスエス,-3.1235154333526753,13
10,6,11,アスコルティアーモ,牝5,53.0,ジェルー,林,,美浦,2020103195,05680,キタサンブラック,アスコルティ,Danehill Dancer,-3.835591145178948,14
11,6,12,ショウナンハクラク,牡6,56.0,池添,松下,,栗東,2019110001,01032,Frankel,ショウナンアデラ,ディープインパクト,-1.1496572494864712,6
12,7,13,ドゥアイズ,牝5,55.0,Ｃデムーロ,庄野,,栗東,2020103732,05473,ルーラーシップ,ローズマンブリッジ,ディープインパクト,-2.694924182675422,10
13,7,14,ヤブサメ,牡4,56.0,武豊,石橋,,栗東,2021103116,00666,ファインニードル,ステラーホープ,グラスワンダー,0.16806246401540847,2
14,8,15,バースクライ,牝5,54.0,岩田望,千田,,栗東,2020101827,01174,ハーツクライ,ティップトップ,Dubawi,-2.854416130441172,12
15,8,16,ウイングレイテスト,牡8,58.0,松岡,畠山,,美浦,2017101423,01085,スクリーンヒーロー,グレートキャティ,サクラユタカオー,-4.418515117081915,16
