,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ニジュウダンサー,牝5,56.0,川田,尾関,,美浦,2020102439,01088,ミッキーアイル,カクタスペア,Lion Heart,-2.7617168935365086,6
1,1,2,クレオズニードル,牝3,55.0,和田竜,和田勇,,美浦,2022101629,01018,ファインニードル,アーキオロジー,Seeking the Gold,-0.3635788415015262,1
2,2,3,ブルーサンセット,牝3,55.0,Ｃデムーロ,奥村豊,,栗東,2022104698,05473,アドマイヤマーズ,エルビッシュ,キングカメハメハ,-2.134333129499737,5
3,2,4,ファイツオン,牡4,58.0,吉村,藤岡,,栗東,2021100476,01216,アルアイン,ソラコマチ,サクラバクシンオー,-3.6703101153640647,9
4,3,5,スカプラリオ,牝5,53.0,▲田山,佐々木,,栗東,2020104825,01220,ルーラーシップ,ラブフール,ゼンノロブロイ,-4.074863250790682,12
5,3,6,レイククレセント,牝4,56.0,坂井,大竹,,美浦,2021105077,01163,ハーツクライ,ジュリエットシアトル,Seattle Fitz,-1.7679191213628482,2
6,4,7,タイキエクセロン,牡6,58.0,酒井,西園正,,栗東,2019103996,01034,アメリカンペイトリオット,グッドイヴニング,コマンズ,-3.5284432373895025,8
7,4,8,カリーシ,牝4,56.0,武豊,武井,,美浦,2021105833,00666,モーリス,ラクアミ,ダイワメジャー,-4.175374842153412,13
8,5,9,ブルーアイドガール,牝4,56.0,北村友,吉岡,,栗東,2021104998,01102,キタサンブラック,カトマンブルー,Bluegrass Cat,-2.0200628576411077,4
9,5,10,ケイテンアイジン,牡3,57.0,古川吉,谷,,栗東,2022109119,01015,アレスバローズ,カシノティーダ,ケイムホーム,-4.035725772762179,11
10,6,11,スペルキャスター,牝5,54.0,△鷲頭,蛯名利,,美浦,2020102674,01202,ロードカナロア,スペルバインド,ゴールドアリュール,-3.048240434836289,7
11,6,12,ガストン,セ6,58.0,ジェルー,高橋康,,栗東,2019105461,05680,シルバーステート,ミッキーパール,タニノギムレット,-1.8548912316984532,3
12,7,13,ハピアーザンエバー,牡4,58.0,松山,羽月,,栗東,2021106854,01126,リオンディーズ,エバープリンセス,ハービンジャー,-4.49512720298293,15
13,7,14,アムールリーベ,牝4,56.0,荻野琢,宮地,,栗東,2021105659,01112,シルバーステート,テルアケリー,Tapit,-3.8051280011480593,10
14,8,15,モズトキキ,牝4,53.0,▲和田陽,平田,,栗東,2021102914,01223,グランプリボス,モズジャカランダ,Congrats,-5.270306393851895,16
15,8,16,エルサトアナ,牝3,55.0,太宰,本田,,栗東,2022100933,01037,カリフォルニアクローム,クイーンハーツ,キングカメハメハ,-4.251282081976324,14
