,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,トウカイポワール,牝4,56.0,亀田,北出,,栗東,2021102389,1176,ヘニーヒューズ,トウカイシェーン,ダイワメジャー,0.554197421353848,5,-0.04483393394173779,5,,
1,2,2,パカーラン,牡4,58.0,西塚,藤原,,栗東,2021105073,1200,イスラボニータ,ジペッサ,City Zip,-0.2744967138942353,11,-0.33143806562263867,11,,
2,3,3,メイプルタピット,牡4,58.0,丸田,南田,,美浦,2021103140,1117,ラニ,ディヴィナライン,オルフェーヴル,0.5198701265609867,6,-0.05670603982326071,6,,
3,4,4,グラヴィス,牡4,58.0,横山琉,矢作,,栗東,2021105831,1192,ハーツクライ,ラヴズオンリーミー,Storm Cat,0.7297247290747747,3,0.01587224156484074,3,,
4,5,5,ビップスコーピオン,牡5,58.0,藤懸,田島,,美浦,2020103199,1138,サトノクラウン,アソルータ,ゼンノロブロイ,0.9896418194359359,1,0.10576465038427334,1,,
5,6,6,メイショウズイウン,牡3,57.0,松本,本田,,栗東,2022100154,1191,ホッコータルマエ,アクアブルーハート,エンパイアメーカー,0.24650236922873825,8,-0.15125036611598802,8,,
6,6,7,アルゴナヴィス,牡4,58.0,高杉,池江,,栗東,2021105750,1213,ドゥラメンテ,プリティカリーナ,Seeking the Gold,0.7304098443664719,2,0.016109188907564975,2,,
7,7,8,ペンナヴェローチェ,牡4,58.0,丸山,須貝,,栗東,2021104092,1127,キズナ,エンパイアブレイク,エンパイアメーカー,-0.1897758886524031,10,-0.30213734112015905,10,,
8,7,9,フルオール,牡6,58.0,鮫島駿,斎藤誠,,美浦,2019102143,1157,ホッコータルマエ,ゴールドフォレスト,ゴールドアリュール,0.672648103830996,4,-0.003867727528064904,4,,
9,8,10,ピクシレーション,牝5,56.0,小沢,菊沢,,美浦,2020102868,1185,ハーツクライ,シアードラマ,Burning Roma,0.1319032699537013,9,-0.19088450124752573,9,,
10,8,11,タイセイレスポンス,セ4,58.0,菱田,安田,,栗東,2021105646,1144,ミッキーアイル,チャイマックス,Congrats,0.499181848008378,7,-0.06386108757651647,7,,
