,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヨッシーリオ,牡2,56.0,ジェルー,北出,452(+4),栗東,2023102473,05680,フィエールマン,ヒロシゲカナユリ,ロードカナロア,-0.7734140906839263,6
1,1,2,レヴロード,牡2,53.0,▲田山,畑端,480(-2),栗東,2023106139,01220,キセキ,アウラヴィータ,アジアエクスプレス,-1.1262638111601018,7
2,2,3,ダノンオブアイデア,牡2,56.0,北村友,藤原,512(+14),栗東,2023103398,01102,エピファネイア,コンペティションオブアイデアズ,Speightstown,-1.6991832222862562,11
3,2,4,ミカレオス,牡2,56.0,荻野琢,河嶋,464(-2),栗東,2023103767,01112,トーセンラー,キトゥンズグレイス,Kitten's Joy,-2.54326332268942,13
4,3,5,ショウナンアンバー,牡2,56.0,吉村,清水久,452(-14),栗東,2023100603,01216,コントレイル,ショウナンバーキン,フジキセキ,0.016905362730833803,2
5,3,6,アスクチャンスマン,牡2,56.0,古川吉,梅田,442(+4),栗東,2023106403,01015,ドレフォン,ベストセラーアスク,キングカメハメハ,0.005606913224728172,3
6,4,7,カパルア,牡2,56.0,太宰,松永幹,534(0),栗東,2023105234,01037,ブリックスアンドモルタル,カイザーバル,エンパイアメーカー,-0.36931886907163536,4
7,4,8,バステール,牡2,56.0,Ｃデムーロ,斉藤崇,448(+6),栗東,2023107247,05473,キタサンブラック,マンビア,アルデバラン,0.6984954388878452,1
8,5,9,アラムシャピラス,牡2,56.0,川田,池江,488(-4),栗東,2023105683,01088,シスキン,マローブルー,ディープインパクト,-0.5052060204342123,5
9,5,10,リン,牡2,56.0,松山,四位,466(+6),栗東,2023101576,01126,キタサンブラック,ティーンエイジギャル,Acclamation,-1.4062269236713134,9
10,6,11,ジーモンスター,牡2,56.0,和田竜,佐藤悠,506(+2),栗東,2023105980,01018,モズアスコット,ジーベロニカ,キングカメハメハ,-1.7923038736334973,12
11,6,12,サイレントワルツ,牝2,52.0,▲和田陽,小椋,396(-2),栗東,2023106722,01223,シルバーステート,マダムシャルル,ドゥラメンテ,-3.2539362518483634,15
12,7,13,アスピラシオン,牡2,56.0,岩田康,上村,490(0),栗東,2023104056,05203,コントレイル,ラマンサニステル,Van Nistelrooy,-1.5970088229690829,10
13,7,14,ファイヤーナイフ,牡2,56.0,岩田望,中村,434(0),栗東,2023103599,01174,ジャスタウェイ,レッドカーラ,マンハッタンカフェ,-3.169401567717783,14
14,8,15,カフジエメンタール,牡2,56.0,坂井,矢作,522(+6),栗東,2023103899,01163,ポエティックフレア,パンデリング,キングカメハメハ,-1.3089224643331059,8
15,8,16,テイクザスローン,牡2,56.0,田口,武英,462(0),栗東,2023103707,01208,サトノクラウン,トロイメント,ダイワメジャー,-3.840094084813225,16
