,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,クレパスキュラー,牡2,56.0,ルメール,栗田,,美浦,2023106925,05339,リオンディーズ,エリスライト,ディープインパクト,1.1307887124590121,1
1,2,2,ヒシアイラ,牡2,56.0,荻野極,池江,,栗東,2023100545,01160,モーリス,ジングルベルロック,ロックオブジブラルタル,-1.1690500337931442,8
2,3,3,ニシノエースサマ,牡2,56.0,津村,鹿戸,,美浦,2023106277,01092,スワーヴリチャード,プルージャ,Sidney's Candy,-1.773654392032341,12
3,4,4,バースデイフライト,牝2,55.0,プーシャン,新谷,,栗東,2023102906,05678,コントレイル,サマーソワレ,War Front,-0.20003461049203022,4
4,5,5,ピースサイン,牡2,56.0,戸崎圭,浅利,,美浦,2023103422,05386,ポエティックフレア,シャドウノエル,Le Havre,0.2979598746872976,2
5,5,6,エレクトロン,牡2,56.0,嶋田,佐藤吉,,美浦,2023106608,01134,ビーチパトロール,ヨイミヤ,マツリダゴッホ,-1.5576889003382108,11
6,6,7,フジガイフウ,牡2,56.0,菅原明,岩戸,,美浦,2023101566,01179,ミスターメロディ,ペロチャン,サクラプレジデント,-1.0681159632816695,7
7,6,8,リゾートアイランド,牡2,56.0,マーカンド,上原佑,,美浦,2023106916,05626,イスラボニータ,エディスバーグ,Frankel,-1.1777171657591443,9
8,7,9,サンブライト,牝2,55.0,横山武,鈴木慎,,美浦,2023100387,01170,ロードカナロア,ハートフル,Shamardal,-1.0001811145943964,6
9,7,10,グロリアスマーチ,牡2,56.0,佐々木,須貝,,栗東,2023103680,01197,モーリス,ヴィクトリーマーチ,アグネスタキオン,0.003901254583438559,3
10,8,11,マイネルシンベリン,牡2,56.0,丹内,武市,,美浦,2023100207,01091,リオンディーズ,フォトジェニック,Sinndar,-1.3932518595700858,10
11,8,12,ゴールデンコマンチ,牡2,56.0,福原杏,地方水野貴,, ,2023106774,05595,ダンスディレクター,ゴールデンローズ,Bernardini  (米),-0.48202787111642326,5
