,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アルボロート,牡3,57.0,内田博,和田勇,美浦,2022100649,00422,リアルインパクト ,コウギョウマシェリ ,アサクサデンエン ,0.17665976070140757,2
1,2,2,タケルサバイバル,牡3,57.0,レーン,金成,美浦,2022100866,05585,アニマルキングダム Animal Kingdom(米) ,タガノバトラ ,フレンチデピュティ French Deputy(米) ,-0.0964296088261939,4
2,3,3,インサイト,牡3,57.0,原,粕谷,美浦,2022103544,01184,ラブリーデイ ,ランリーナ ,エイシンフラッシュ ,-0.2435845012443654,5
3,3,4,ヤマニンエボルブ,牡3,57.0,伊藤,千葉,美浦,2022100395,01119,リアルスティール ,サファリミス Safari Miss(亜) ,Not For Sale ,-2.5333777684800944,14
4,4,5,マシェリアムール,牝3,55.0,黛,高橋文,美浦,2022103318,01109,,,,-0.6623474728083956,9
5,4,6,タガノアニマシオン,セ3,57.0,城戸,奥村豊,栗東,2022106564,01147,,,,0.48146553637637335,1
6,5,7,ユイノレクター,牡3,57.0,吉田豊,竹内,美浦,2022104376,00733,,,,-0.336600304572332,6
7,5,8,ヘルオブアライド,牡3,57.0,木幡巧,小笠,美浦,2022102560,01162,,,,-0.6632056452585917,10
8,6,9,リアルサファリ,牝3,55.0,武豊,小崎,栗東,2022104787,00666,,,,-0.9943108644543088,12
9,6,10,サーフプラチナム,牝3,55.0,北村宏,古賀,美浦,2022100738,01043,,,,-0.3856085742250353,7
10,7,11,マリアディオーサ,牝3,55.0,野中,伊坂,美浦,2022104023,01158,,,,-0.06847227559816267,3
11,7,12,ハンクスター,牡3,57.0,木幡育,松永康,美浦,2022106082,01167,,,,-1.0396777846799983,13
12,8,13,テソリーノ,牡3,57.0,ディー,青木,美浦,2022105860,05674,,,,-0.5253601499623067,8
13,8,14,ルクスエクレール,牡3,57.0,松山,大和田,美浦,2022103952,01126,,,,-0.8198356084133336,11
