,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルージュスタニング,牝4,56.0,石川,友道,栗東,2021105775,01150,マインドユアビスケッツ Mind Your Biscuits(米) ,グラッブユアコート ,ゴールドアリュール ,0.2443544957160518,4
1,1,2,カフェニクス,牝4,56.0,横山和,柄崎,美浦,2021103288,01140,ロードカナロア ,マリアフィオーレ ,ハーツクライ ,0.2037945415975385,6
2,2,3,ドンレパルス,牡6,58.0,菅原明,高木,美浦,2019100553,01179,ドレフォン Drefong(米) ,ノンキ ,サンデーサイレンス Sunday Silence(米) ,-1.3828721905759613,13
3,2,4,ビーアイオラクル,牡6,58.0,津村,牧田,栗東,2019106691,01092,リアルスティール ,ミュージカルウェイ Musical Way(仏) ,Gold Away ,-0.32306195149013534,8
4,3,5,キャンディドライヴ,牡6,58.0,野中,黒岩,美浦,2019110112,01158,イスラボニータ ,アドマイヤオンリー ,クロフネ ,-2.00081793451665,15
5,3,6,マルカラピッド,牝5,56.0,菱田,今野,栗東,2020102776,01144,ミッキーアイル ,ラブミーニキータ ,クロフネ ,-2.4748737020650924,16
6,4,7,ベルウェザー,牡4,58.0,横山典,茶木,栗東,2021105425,00660,ドレフォン Drefong(米) ,トラディション ,ゴールドアリュール ,-1.220309447199729,12
7,4,8,アッチャゴーラ,牡5,58.0,レーン,浅利,美浦,2020102843,05585,,,,0.24023984759799002,5
8,5,9,ストレングス,牡4,58.0,武豊,寺島,栗東,2021106658,00666,,,,2.107478377206029,1
9,5,10,ロレンツォ,牡7,58.0,ディー,加藤征,美浦,2018103341,05674,,,,-1.0479321379358202,10
10,6,11,ウナギノボリ,牡6,58.0,北村友,東田,栗東,2019107016,01102,,,,-1.0830462623576853,11
11,6,12,ニュージーズ,牡4,58.0,ルメール,木村,美浦,2021105807,05339,,,,0.5475904569201072,3
12,7,13,スマイルアップ,牝6,56.0,原,萱野,美浦,2019103815,01184,,,,-1.8652847580855374,14
13,7,14,サンライズパスカル,牡5,58.0,斎藤,石坂,栗東,2020102343,01178,,,,-0.18415361195815277,7
14,8,15,ツークフォーゲル,牡5,58.0,北村宏,荒川,栗東,2020105635,01043,,,,-0.6667582695705488,9
15,8,16,ライジン,牡5,58.0,坂井,池添,栗東,2020107082,01163,,,,0.5687600397308737,2
