,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,インターアーバン,牡3,57.0,小沢,野中,栗東,2022104880,01185,アジアエクスプレス ,ソーディヴァイン ,キンシャサノキセキ ,-2.1898441443331857,10
1,2,2,ジャスティンロング,牡3,56.0,☆西塚,吉岡,栗東,2022100537,01200,スワーヴリチャード ,ブラックカシミール ,バブルガムフェロー ,-0.25923206439349633,2
2,3,3,フーイナム,牡3,57.0,松岡,森一,美浦,2022105545,01085,ゴールドドリーム ,ビップキャッツアイ ,シンボリクリスエス ,-1.9569163162965717,7
3,3,4,シュヴァルノワール,牡3,57.0,佐々木,嘉藤,美浦,2022100360,01197,マクフィ Makfi(英) ,レーヴァンドール ,Shackleford ,0.5196653533569697,1
4,4,5,キタノブレイク,牡3,57.0,丹内,本間,美浦,2022102486,01091,キタサンブラック ,ウイングレット ,タイキシャトル ,-2.0861820696280873,8
5,4,6,コスモグッドラック,牡3,57.0,柴田大,松永康,美浦,2022106799,01009,パイロ Pyro(米) ,ノヴィア ,Hard Spun (米) ,-0.7507973149067257,3
6,5,7,オーラエグザート,牡3,57.0,大野,藤岡,栗東,2022100158,01096,,,,-1.9261001480733868,6
7,5,8,グロワールスカイ,牡3,54.0,▲上里,加藤士,美浦,2022106077,01217,,,,-3.299632717422055,13
8,6,9,キタノタラーシュ,牡3,57.0,中井,坂口,栗東,2022106476,01141,,,,-2.088244923567238,9
9,6,10,ステイトゥルー,牡3,55.0,◇今村,寺島,栗東,2022104189,01193,,,,-2.3793461216460012,11
10,7,11,メイショウバンデ,牡3,57.0,藤懸,高橋忠,栗東,2022103347,01138,,,,-2.480886672515175,12
11,7,12,レッドアーラ,牡3,54.0,▲舟山,斎藤誠,美浦,2022105238,01221,,,,-0.897484980148997,4
12,8,13,サルファー,牡3,57.0,国分恭,西園翔,栗東,2022101673,01124,,,,-1.8660172879674584,5
13,8,14,サバイバルナイン,牝3,52.0,▲土田,和田雄,美浦,2022109127,01198,,,,-4.532394636957716,14
