index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202309010101,1,ダート,1800,良,未勝利,リアルインパクト,ガートルード,ディープインパクト,トキオリアリティー,ジャングルポケット,アンブロワーズ,サンデーサイレンス,ウインドインハーヘア,Meadowlake,What a Reality,トニービン,ダンスチャーマー,フレンチデピュティ,フサイチミニヨン,Halo,Wishing Well,Alzao,Burghclere,Hold Your Peace,Suspicious Native,In Reality,What Will Be,カンパラ,Severn Bridge,Nureyev,Skillful Joy,Deputy Minister,Mitterand,サンデーサイレンス,バレークイーン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Speak John,Blue Moon,Raise a Native,Be Suspicious,Intentionally,My Dear Girl,Crozier,Solabar,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Special,Nodouble,Skillful Miss,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Halo,Wishing Well,Sadler's Wells,Sun Princess
202309010101,2,ダート,1800,良,未勝利,アメリカンペイトリオット,ジアトレーゼ,War Front,Life Well Lived,ティンバーカントリー,ネスポラ,Danzig,Starry Dreamer,Tiznow,Well Dressed,Woodman,Fall Aspen,クロフネ,アベルクイーン,Northern Dancer,Pas de Nom,Rubiano,Lara's Star,Cee's Tizzy,Cee's Song,Notebook,Trithenia,Mr. Prospector,プレイメイト,Pretense,Change Water,フレンチデピュティ,ブルーアヴェニュー,Star de Naskra,ブライダルディナー,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Ruby Slippers,Forli,True Reality,Relaunch,テイズリー,Seattle Song,Lonely Dancer,Well Decorated,Mobcap,Gold Meridian,Tri Argo,Raise a Native,Gold Digger,Buckpasser,Intriguing,Endeavour,Imitation,Swaps,Portage,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Naskra,Candle Star,Slew o' Gold,Cavort
202309010101,3,ダート,1800,良,未勝利,ホッコータルマエ,ミトス,キングカメハメハ,マダムチェロキー,エンパイアメーカー,リベラノ,Kingmambo,マンファス,Cherokee Run,アンフォイルド,Unbridled,Toussaud,Rubiano,Skillful Joy,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Runaway Groom,Cherokee Dame,Unbridled,Bold Foil,Fappiano,Gana Facil,El Gran Senor,Image of Reality,Fappiano,Ruby Slippers,Nodouble,Skillful Miss,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Blushing Groom,Yonnie Girl,Silver Saber,Dame Francesca,Fappiano,Gana Facil,Bold Forbes,Perfect Foil,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Northern Dancer,Sex Appeal,In Reality,Edee's Image,Mr. Prospector,Killaloe,Nijinsky,Moon Glitter,Noholme,Abla-Jay,Daryl's Joy,Poliniss
202309010101,4,ダート,1800,良,未勝利,コパノリッキー,マイネフェリックス,ゴールドアリュール,コパノニキータ,アグネスデジタル,マイネカレッシュ,サンデーサイレンス,ニキーヤ,ティンバーカントリー,ニホンピロローズ,Crafty Prospector,Chancey Squaw,スペシャルウィーク,ノーザンドライバー,Halo,Wishing Well,Nureyev,Reluctant Guest,Woodman,Fall Aspen,トニービン,ウェディングブーケ,Mr. Prospector,Real Crafty Lady,Chief's Crown,Allicance,サンデーサイレンス,キャンペンガール,ノーザンテースト,ダイナドライブ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,Mr. Prospector,プレイメイト,Pretense,Change Water,カンパラ,Severn Bridge,リアルシャダイ,アリーウイン,Raise a Native,Gold Digger,In Reality,Princess Roycraft,Danzig,Six Crowns,Alleged,Runaway Bride,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Lady Victoria,ハンターコム,ロードマップ
202309010101,5,ダート,1800,良,未勝利,ルーラーシップ,メメビーナス,キングカメハメハ,エアグルーヴ,フジキセキ,ウェディングダイヤ,Kingmambo,マンファス,トニービン,ダイナカール,サンデーサイレンス,ミルレーサー,ブライアンズタイム,トウホーダイヤ,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Roberto,Kelley's Day,パーソロン,ハードミドリ,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,ガーサント,パロクサイド,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Hail to Reason,Bramalea,Graustark,Golden Trail,Milesian,Paleo,ハードリドン,第参ヒガシヒメ
202309010101,6,ダート,1800,良,未勝利,キンシャサノキセキ,ウルティマミューズ,フジキセキ,ケルトシャーン,キングカメハメハ,ディトナイト,サンデーサイレンス,ミルレーサー,Pleasant Colony,Featherhill,Kingmambo,マンファス,Forest Wildcat,Bay Magic,Halo,Wishing Well,Le Fabuleux,Marston's Mill,His Majesty,Sun Colony,Lyphard,Lady Berry,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Cat,Victoria Beauty,Ack Ack,Lucy Gayheart,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Ribot,Flower Bowl,Sunrise Flight,Colonia,Northern Dancer,Goofed,Violon d'Ingres,Moss Rose,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Storm Bird,Terlingua,Bold Native,Abifaith,Battle Joined,Fast Turn,Golden Ruler,Dancing Cindy
202309010101,7,ダート,1800,良,未勝利,ハービンジャー,スマッシュハート,Dansili,Penang Pearl,キングカメハメハ,ビーナスライン,デインヒル,Hasili,Bering,Guapa,Kingmambo,マンファス,フジキセキ,ホクトペンダント,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,ミルレーサー,パークリージェント,ホクトビーナス,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,イルドブルボン,Kadissya,High Line,Sookera,Sea-Bird,Bubbling Beauty,Lyphard,Barbra,Northern Dancer,Sweet Alliance,Connaught,Cranberry Sauce,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Vice Regent,Miss Attractive,マルゼンスキー,ホクトヒシヨウ
202309010101,8,ダート,1800,良,未勝利,クリエイター,ノベンバーペガサス,Tapit,Morena,サンライズペガサス,ノベンバーサンライズ,Pulpit,Tap Your Heels,Privately Held,Charytin,サンデーサイレンス,ヒガシブライアン,Danzig,Timely Roman,A.P. Indy,Preach,Unbridled,Ruby Slippers,Private Account,Aviance,Summing,Crownit,Halo,Wishing Well,ブライアンズタイム,アリーウイン,Northern Dancer,Pas de Nom,Sette Bello,Timely Tammy,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Fappiano,Gana Facil,Nijinsky,Moon Glitter,Damascus,Numbered Account,Northfields,Minnie Hauk,Verbatim,Sumatra,King of Macedon,Queens Up,Hail to Reason,Cosmah,Understanding,Mountain Flower,Roberto,Kelley's Day,Alydar,Fleet Victress,Nearctic,Natalma,Admiral's Voyage,Petitioner,Ribot,Honor Bound,Tim Tam,Home by Dark
202309010101,9,ダート,1800,良,未勝利,エピファネイア,ビップピュアレディ,シンボリクリスエス,シーザリオ,フジキセキ,プレイン,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール,サンデーサイレンス,ミルレーサー,ジェイドロバリー,ダイナランド,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Mr. Prospector,Number,ノーザンテースト,シヤダイランド,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Raise a Native,Gold Digger,Nijinsky,Special,Northern Dancer,Lady Victoria,Promised Land,ソーホワツツニュー
202309010101,10,ダート,1800,良,未勝利,エピファネイア,フラワーハート,シンボリクリスエス,シーザリオ,サムライハート,フェアリーバニヤン,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール,サンデーサイレンス,エアグルーヴ,Honour and Glory,キャタラクト,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,トニービン,ダイナカール,Relaunch,Fair to All,Storm Cat,Queen Tutta,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,In Reality,Foggy Note,Al Nasr,Gonfalon,Storm Bird,Terlingua,Kris S.,Tutta
