,式別,馬番,配当,人気
0,単勝,12,410,2
1,複勝,12,140,2
2,複勝,7,260,6
3,複勝,8,120,1
4,枠連,6-8,420,1
5,馬連,7-12,2820,12
6,ワイド,7-12,810,12
7,ワイド,8-12,240,1
8,ワイド,7-8,540,7
9,馬単,12→7,4400,18
10,3連複,7-8-12,1800,5
11,3連単,12→7→8,13240,42
