,式別,馬番,配当,人気
0,単勝,3,1410,7
1,複勝,3,350,7
2,複勝,13,300,6
3,複勝,2,180,1
4,枠連,2-7,770,3
5,馬連,3-13,6180,24
6,ワイド,3-13,2370,28
7,ワイド,2-3,1090,13
8,ワイド,2-13,920,11
9,馬単,3→13,15120,53
10,3連複,2-3-13,11420,42
11,3連単,3→13→2,89170,312
