,式別,馬番,配当,人気
0,単勝,16,280,1
1,複勝,16,150,1
2,複勝,6,320,5
3,複勝,1,1110,12
4,枠連,3-8,980,3
5,馬連,6-16,1880,6
6,ワイド,6-16,750,6
7,ワイド,1-16,2560,26
8,ワイド,1-6,7850,55
9,馬単,16→6,2760,7
10,3連複,1-6-16,32660,87
11,3連単,16→6→1,91820,277
