,式別,馬番,配当,人気
0,単勝,2,780,4
1,複勝,2,230,5
2,複勝,12,150,1
3,複勝,18,190,3
4,枠連,1-6,1130,4
5,馬連,2-12,1330,3
6,ワイド,2-12,600,4
7,ワイド,2-18,990,10
8,ワイド,12-18,430,1
9,馬単,2→12,3260,8
10,3連複,2-12-18,2960,4
11,3連単,2→12→18,18340,30
