,式別,馬番,配当,人気
0,単勝,6,980,5
1,複勝,6,260,4
2,複勝,8,140,1
3,複勝,12,200,3
4,枠連,3-4,520,1
5,馬連,6-8,1830,5
6,ワイド,6-8,770,5
7,ワイド,6-12,1650,21
8,ワイド,8-12,540,2
9,馬単,6→8,3880,8
10,3連複,6-8-12,4940,9
11,3連単,6→8→12,36550,94
