,式別,馬番,配当,人気
0,単勝,10,1960,10
1,複勝,10,590,10
2,複勝,6,320,4
3,複勝,12,5180,17
4,枠連,3-5,5350,21
5,馬連,6-10,9960,36
6,ワイド,6-10,2760,32
7,ワイド,10-12,40550,125
8,ワイド,6-12,26340,113
9,馬単,10→6,17840,71
10,3連複,6-10-12,660070,580
11,3連単,10→6→12,3188680,3
