,式別,馬番,配当,人気
0,単勝,15,1310,5
1,複勝,15,370,7
2,複勝,9,160,1
3,複勝,1,520,9
4,枠連,5-7,720,3
5,馬連,9-15,2490,6
6,ワイド,9-15,1190,8
7,ワイド,1-15,4980,62
8,ワイド,1-9,1400,10
9,馬単,15→9,6330,17
10,3連複,1-9-15,16910,50
11,3連単,15→9→1,99380,287
