,式別,馬番,配当,人気
0,単勝,18,420,1
1,複勝,18,180,1
2,複勝,17,280,5
3,複勝,15,430,7
4,枠連,8-8,1070,4
5,馬連,17-18,2240,4
6,ワイド,17-18,780,5
7,ワイド,15-18,1180,9
8,ワイド,15-17,2810,36
9,馬単,18→17,3920,6
10,3連複,15-17-18,10970,29
11,3連単,18→17→15,62020,158
