,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1200,全,all,35.2,6.2,5.3,,
1,芝,1200,良,all,34.9,7.1,6.2,,
2,芝,1200,稍重,all,35.6,3.5,2.9,,
3,芝,1200,重,all,35.8,4.7,4.2,,
4,芝,1200,不良,all,36.2,10.1,4.5,,
5,芝,1200,全,未勝利,35.7,4.1,3.5,,
6,芝,1200,良,未勝利,35.4,4.6,4.1,,
7,芝,1200,稍重,未勝利,36.3,2.8,2.0,,
8,芝,1200,重,未勝利,35.8,4.2,3.6,,
9,芝,1200,不良,未勝利,,,,,
10,芝,1200,全,新馬,35.8,4.2,3.8,,
11,芝,1200,良,新馬,35.6,5.4,4.0,,
12,芝,1200,稍重,新馬,35.3,8.4,7.2,,
13,芝,1200,重,新馬,36.0,2.1,2.6,,
14,芝,1200,不良,新馬,,,,,
15,芝,1200,全,1勝クラス,34.9,8.4,6.9,,
16,芝,1200,良,1勝クラス,34.7,8.8,7.4,,
17,芝,1200,稍重,1勝クラス,35.5,4.7,4.1,,
18,芝,1200,重,1勝クラス,35.5,9.0,7.3,,
19,芝,1200,不良,1勝クラス,36.2,10.1,4.5,,
20,芝,1200,全,2勝クラス,34.8,5.5,4.9,,
21,芝,1200,良,2勝クラス,34.6,7.0,6.2,,
22,芝,1200,稍重,2勝クラス,35.1,2.4,2.4,,
23,芝,1200,重,2勝クラス,,,,,
24,芝,1200,不良,2勝クラス,,,,,
25,芝,1200,全,3勝クラス,34.4,6.0,4.5,,
26,芝,1200,良,3勝クラス,34.4,8.4,6.2,,
27,芝,1200,稍重,3勝クラス,34.5,1.1,1.1,,
28,芝,1200,重,3勝クラス,,,,,
29,芝,1200,不良,3勝クラス,,,,,
30,芝,1200,全,オープン,34.8,7.3,9.6,,
31,芝,1200,良,オープン,34.8,7.3,9.6,,
32,芝,1200,稍重,オープン,,,,,
33,芝,1200,重,オープン,,,,,
34,芝,1200,不良,オープン,,,,,
35,芝,1800,全,all,35.7,7.9,7.6,6.8,5.6
36,芝,1800,良,all,35.3,8.2,8.3,8.3,6.5
37,芝,1800,稍重,all,36.3,4.6,4.3,2.8,2.8
38,芝,1800,重,all,36.3,10.0,8.8,6.6,5.4
39,芝,1800,不良,all,,,,,
40,芝,1800,全,未勝利,36.2,7.0,6.8,5.7,3.7
41,芝,1800,良,未勝利,35.9,7.4,8.1,7.6,4.5
42,芝,1800,稍重,未勝利,36.8,2.8,2.8,2.8,2.8
43,芝,1800,重,未勝利,36.9,13.1,8.2,1.6,1.6
44,芝,1800,不良,未勝利,,,,,
45,芝,1800,全,新馬,35.5,6.7,6.4,3.9,3.3
46,芝,1800,良,新馬,34.9,1.1,1.1,1.1,1.1
47,芝,1800,稍重,新馬,36.0,7.9,7.2,3.3,3.3
48,芝,1800,重,新馬,34.9,10.1,10.1,7.9,5.6
49,芝,1800,不良,新馬,,,,,
50,芝,1800,全,1勝クラス,35.7,9.5,9.2,9.2,8.2
51,芝,1800,良,1勝クラス,35.1,9.3,9.0,9.5,8.7
