,race_type,course_len,ground_state,class,avg_time
0,芝,1200,全,all,69702
1,芝,1200,良,all,69504
2,芝,1200,稍重,all,70527
3,芝,1200,重,all,70673
4,芝,1200,不,all,71420
5,芝,1200,全,未勝利,69930
6,芝,1200,良,未勝利,69760
7,芝,1200,稍重,未勝利,70666
8,芝,1200,重,未勝利,70233
9,芝,1200,不,未勝利,71900
10,芝,1200,全,新馬,70990
11,芝,1200,良,新馬,70719
12,芝,1200,稍重,新馬,71544
13,芝,1200,重,新馬,71725
14,芝,1200,不,新馬,72800
15,芝,1200,全,1勝クラス,69414
16,芝,1200,良,1勝クラス,69238
17,芝,1200,稍重,1勝クラス,70316
18,芝,1200,重,1勝クラス,70625
19,芝,1200,不,1勝クラス,71050
20,芝,1200,全,2勝クラス,68922
21,芝,1200,良,2勝クラス,68830
22,芝,1200,稍重,2勝クラス,69275
23,芝,1200,重,2勝クラス,
24,芝,1200,不,2勝クラス,70300
25,芝,1200,全,3勝クラス,68855
26,芝,1200,良,3勝クラス,68685
27,芝,1200,稍重,3勝クラス,69450
28,芝,1200,重,3勝クラス,
29,芝,1200,不,3勝クラス,
30,芝,1200,全,オープン,69240
31,芝,1200,良,オープン,69165
32,芝,1200,稍重,オープン,70700
33,芝,1200,重,オープン,69300
34,芝,1200,不,オープン,
35,芝,1800,全,all,109395
36,芝,1800,良,all,109126
37,芝,1800,稍重,all,110217
38,芝,1800,重,all,111000
39,芝,1800,不,all,111800
40,芝,1800,全,未勝利,109625
41,芝,1800,良,未勝利,109364
42,芝,1800,稍重,未勝利,110669
43,芝,1800,重,未勝利,111200
44,芝,1800,不,未勝利,
45,芝,1800,全,新馬,111934
46,芝,1800,良,新馬,111811
47,芝,1800,稍重,新馬,112183
48,芝,1800,重,新馬,111850
49,芝,1800,不,新馬,113800
50,芝,1800,全,1勝クラス,108589
51,芝,1800,良,1勝クラス,108251
52,芝,1800,稍重,1勝クラス,109472
53,芝,1800,重,1勝クラス,111200
54,芝,1800,不,1勝クラス,
55,芝,1800,全,2勝クラス,108337
56,芝,1800,良,2勝クラス,108284
57,芝,1800,稍重,2勝クラス,108700
58,芝,1800,重,2勝クラス,108300
59,芝,1800,不,2勝クラス,
60,芝,1800,全,3勝クラス,108425
61,芝,1800,良,3勝クラス,108425
62,芝,1800,稍重,3勝クラス,
63,芝,1800,重,3勝クラス,
64,芝,1800,不,3勝クラス,
65,芝,1800,全,オープン,107242
66,芝,1800,良,オープン,106740
67,芝,1800,稍重,オープン,108066
68,芝,1800,重,オープン,
69,芝,1800,不,オープン,109800
70,芝,2000,全,all,121523
