,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202104010101,1,5,9,テオドラ,牝3,53.0,亀田温心,0:1:12.9,nan,7.6,4.0,466,[西] 北出成人,1200,晴,ダート,良,2021年04月10日,未勝利,2018102049,01176,4-4,37.4
202104010101,2,5,8,サイモンルピナス,牝3,54.0,吉田隼人,0:1:13.1,1.1/4,3.4,2.0,430,[西] 羽月友彦,1200,晴,ダート,良,2021年04月10日,未勝利,2018106553,01095,3-3,38.0
202104010101,3,7,13,セリシア,牝3,54.0,鮫島克駿,0:1:13.5,2.1/2,2.8,1.0,446,[西] 中竹和也,1200,晴,ダート,良,2021年04月10日,未勝利,2018100570,01157,2-1,38.6
202104010101,4,8,14,メイショウミズモ,牝3,54.0,西村淳也,0:1:13.9,2.1/2,4.9,3.0,426,[西] 笹田和秀,1200,晴,ダート,良,2021年04月10日,未勝利,2018106002,01171,8-10,38.1
202104010101,5,3,4,リゾートタイム,牝3,53.0,斎藤新,0:1:14.4,2.1/2,83.7,9.0,442,[西] 新谷功一,1200,晴,ダート,良,2021年04月10日,未勝利,2018103655,01178,8-8,38.6
202104010101,6,6,10,エブリーエックス,牝3,54.0,勝浦正樹,0:1:14.4,クビ,133.3,15.0,502,[東] 伊藤伸一,1200,晴,ダート,良,2021年04月10日,未勝利,2018100089,01025,14-14,37.2
202104010101,7,4,6,シルミーヌ,牝3,54.0,菊沢一樹,0:1:14.5,クビ,103.5,12.0,440,[東] 田中剛,1200,晴,ダート,良,2021年04月10日,未勝利,2018102298,01161,7-6,38.9
202104010101,8,2,3,マコトヴァンセンヌ,牝3,53.0,富田暁,0:1:14.5,クビ,23.5,7.0,442,[西] 鮫島一歩,1200,晴,ダート,良,2021年04月10日,未勝利,2018101191,01168,1-2,39.6
202104010101,9,4,7,アラベスクパンシェ,牝3,50.0,古川奈穂,0:1:14.7,1.1/4,93.9,10.0,478,[東] 竹内正洋,1200,晴,ダート,良,2021年04月10日,未勝利,2018100809,01190,11-13,38.6
202104010101,10,3,5,ダンツアスカ,牝3,52.0,泉谷楓真,0:1:15.0,1.3/4,100.2,11.0,444,[西] 本田優,1200,晴,ダート,良,2021年04月10日,未勝利,2018105725,01182,11-10,38.9
202104010101,11,1,1,キッズリッカリッカ,牝3,54.0,丹内祐次,0:1:15.6,3.1/2,18.8,6.0,502,[東] 牧光二,1200,晴,ダート,良,2021年04月10日,未勝利,2018100737,01091,4-5,40.2
202104010101,12,2,2,マントゥノン,牝3,53.0,菅原明良,0:1:15.8,3/4,114.7,13.0,446,[東] 尾形和幸,1200,晴,ダート,良,2021年04月10日,未勝利,2018103217,01179,11-10,39.7
202104010101,13,6,11,マラムコーブ,牝3,51.0,松本大輝,0:1:15.8,アタマ,12.1,5.0,424,[西] 西園正都,1200,晴,ダート,良,2021年04月10日,未勝利,2018105278,01191,4-6,40.3
202104010101,14,7,12,タカミズ,牝3,54.0,森裕太朗,0:1:16.7,5,26.3,8.0,422,[西] 吉田直弘,1200,晴,ダート,良,2021年04月10日,未勝利,2018103320,01165,8-8,40.9
202104010101,15,8,15,リネンゼンシン,牝3,54.0,丸田恭介,0:1:20.9,大,124.3,14.0,446,[東] 南田美知,1200,晴,ダート,良,2021年04月10日,未勝利,2018101060,01117,15-15,41.6
202104010102,1,4,7,プラウドルック,牝3,54.0,鮫島克駿,0:1:55.5,nan,2.9,1.0,444,[西] 斉藤崇史,1800,晴,ダート,良,2021年04月10日,未勝利,2018105239,01157,3-3-3-3,39.5
202104010102,2,7,12,メイショウコトダマ,牡3,56.0,城戸義政,0:1:55.5,アタマ,39.9,8.0,452,[西] 荒川義之,1800,晴,ダート,良,2021年04月10日,未勝利,2018106203,01147,1-1-1-1,39.8
202104010102,3,2,3,スミソニアン,牡3,56.0,吉田隼人,0:1:55.7,1.1/4,4.4,3.0,434,[東] 久保田貴,1800,晴,ダート,良,2021年04月10日,未勝利,2018101031,01095,6-6-5-5,39.4
202104010102,4,6,11,テイエムジャガー,セ3,54.0,泉谷楓真,0:1:55.7,クビ,5.5,4.0,498,[西] 四位洋文,1800,晴,ダート,良,2021年04月10日,未勝利,2018101779,01182,3-4-3-3,39.7
202104010102,5,7,13,ヴィッカース,牝3,53.0,富田暁,0:1:56.0,2,17.6,5.0,464,[西] 飯田祐史,1800,晴,ダート,良,2021年04月10日,未勝利,2018104588,01168,9-9-7-7,39.4
202104010102,6,3,4,オーケーナイト,牡3,56.0,丹内祐次,0:1:56.1,3/4,18.4,6.0,530,[東] 相沢郁,1800,晴,ダート,良,2021年04月10日,未勝利,2018103364,01091,5-4-5-5,39.7
202104010102,7,6,10,ランカンカン,セ3,56.0,津村明秀,0:1:56.4,1.3/4,3.7,2.0,506,[東] 田中博康,1800,晴,ダート,良,2021年04月10日,未勝利,2018103055,01092,2-2-2-2,40.6
202104010102,8,8,14,ゼンダンラット,牡3,56.0,菊沢一樹,0:1:56.5,1/2,110.5,11.0,452,[東] 藤原辰雄,1800,晴,ダート,良,2021年04月10日,未勝利,2018103226,01161,7-7-7-7,39.8
202104010102,9,1,1,ジャストビフォー,牡3,55.0,斎藤新,0:1:57.0,3,26.0,7.0,458,[東] 田村康仁,1800,晴,ダート,良,2021年04月10日,未勝利,2018101915,01178,7-7-9-9,40.0
202104010102,10,2,2,グランポートリネス,牡3,56.0,丸田恭介,0:1:57.3,2,216.6,15.0,506,[東] 大江原哲,1800,晴,ダート,良,2021年04月10日,未勝利,2018105883,01117,12-12-14-13,39.6
202104010102,11,5,9,アンドロイド,牝3,51.0,松本大輝,0:1:57.6,1.1/2,194.1,14.0,410,[西] 寺島良,1800,晴,ダート,良,2021年04月10日,未勝利,2018103410,01191,10-10-11-11,40.1
202104010102,12,5,8,ホーリーバジル,牡3,55.0,亀田温心,0:1:57.7,1,158.5,13.0,462,[東] 金成貴史,1800,晴,ダート,良,2021年04月10日,未勝利,2018104091,01176,14-14-12-11,40.1
202104010102,13,4,6,ゾグラフォス,牡3,52.0,古川奈穂,0:1:57.8,クビ,97.9,10.0,460,[西] 矢作芳人,1800,晴,ダート,良,2021年04月10日,未勝利,2018102970,01190,12-12-12-14,40.2
202104010102,14,8,15,エルニド,牡3,54.0,藤田菜七,0:1:58.6,5,51.4,9.0,408,[東] 尾関知人,1800,晴,ダート,良,2021年04月10日,未勝利,2018102051,01164,10-10-10-10,41.3
202104010102,15,3,5,シザースフェイント,セ3,55.0,菅原明良,0:2:02.8,大,154.7,12.0,474,[東] 稲垣幸雄,1800,晴,ダート,良,2021年04月10日,未勝利,2018105466,01179,15-15-15-15,42.1
202104010103,1,8,15,バルネージュ,セ3,56.0,津村明秀,0:1:12.4,nan,8.4,6.0,506,[東] 牧光二,1200,晴,ダート,良,2021年04月10日,未勝利,2018103832,01092,2-2,37.5
202104010103,2,6,10,スターオブスパーダ,牡3,56.0,城戸義政,0:1:13.0,3.1/2,5.4,2.0,420,[西] 荒川義之,1200,晴,ダート,良,2021年04月10日,未勝利,2018103170,01147,4-4,37.9
202104010103,3,2,2,ジオヴィグラス,牡3,56.0,国分優作,0:1:13.0,アタマ,7.9,5.0,454,[西] 坂口智康,1200,晴,ダート,良,2021年04月10日,未勝利,2018106175,01125,9-9,37.1
202104010103,4,7,12,ニューフロンティア,牡3,52.0,古川奈穂,0:1:13.3,1.1/2,78.0,15.0,476,[西] 田中克典,1200,晴,ダート,良,2021年04月10日,未勝利,2018100478,01190,7-7,37.9
202104010103,5,1,1,ブリエヴェール,牡3,53.0,小林凌大,0:1:13.3,クビ,41.3,10.0,462,[東] 小笠倫弘,1200,晴,ダート,良,2021年04月10日,未勝利,2018104849,01177,1-1,38.5
202104010103,6,5,8,ウィズインリーチ,牡3,55.0,斎藤新,0:1:13.6,1.1/2,24.6,9.0,458,[東] 加藤士津,1200,晴,ダート,良,2021年04月10日,未勝利,2018106698,01178,8-7,38.1
202104010103,7,7,13,ニホンピロジャック,牡3,54.0,泉谷楓真,0:1:13.6,アタマ,22.9,8.0,460,[西] 大橋勇樹,1200,晴,ダート,良,2021年04月10日,未勝利,2018104164,01182,13-11,37.3
202104010103,8,8,14,テーオールソー,牡3,56.0,西村淳也,0:1:13.9,1.1/2,3.4,1.0,504,[西] 清水久詞,1200,晴,ダート,良,2021年04月10日,未勝利,2018100071,01171,2-2,39.1
