,0,1,2,3
202102011103,単勝,14,630,3
202102011103,複勝,14,160,3
202102011103,複勝,13,380,10
202102011103,複勝,5,270,6
202102011103,複勝,7,150,2
202102011103,枠連,7-7,4910,18
202102011103,馬連,13-14,6640,29
202102011103,ワイド,13-14,1130,24
202102011103,ワイド,5-14,1150,25
202102011103,ワイド,7-14,500,5
202102011103,ワイド,5-13,2500,43
202102011103,ワイド,7-13,1230,29
202102011103,馬単,14→13,9440,39
202102011103,三連複,5-13-14,13300,91
202102011103,三連複,7-13-14,5390,36
202102011103,三連単,14→13→5,75990,503
202102011103,三連単,14→13→7,35400,241
