race_id,式別,馬番,配当,人気
202405020302,馬単,9→7,1250,4
202405020302,三連複,4-7-9,7480,20
202405020302,三連単,9→7→4,13960,43
202405020303,単勝,12,350,2
202405020303,複勝,12,190,3
202405020303,複勝,1,180,2
202405020303,複勝,11,1680,9
202405020303,枠連,1-8,740,4
202405020303,馬連,1-12,790,3
202405020303,ワイド,1-12,370,3
202405020303,ワイド,11-12,5390,32
202405020303,ワイド,1-11,4900,29
202405020303,馬単,12→1,1230,4
202405020303,三連複,1-11-12,19280,47
202405020303,三連単,12→1→11,55520,190
202405020304,単勝,9,240,2
202405020304,複勝,9,120,2
202405020304,複勝,15,110,1
202405020304,複勝,2,240,5
202405020304,枠連,5-8,270,1
202405020304,馬連,9-15,260,1
202405020304,ワイド,9-15,150,1
202405020304,ワイド,2-9,570,6
202405020304,ワイド,2-15,580,7
202405020304,馬単,9→15,560,2
202405020304,三連複,2-9-15,1450,4
202405020304,三連単,9→15→2,4020,10
202405020305,単勝,12,460,3
202405020305,複勝,12,150,2
202405020305,複勝,14,2840,15
202405020305,複勝,15,110,1
202405020305,枠連,7-8,350,1
202405020305,馬連,12-14,54160,52
202405020305,ワイド,12-14,9840,53
202405020305,ワイド,12-15,230,1
202405020305,ワイド,14-15,5910,44
202405020305,馬単,12→14,80330,90
202405020305,三連複,12-14-15,17320,45
202405020305,三連単,12→14→15,238410,436
202405020306,単勝,1,150,1
202405020306,複勝,1,110,1
202405020306,複勝,7,120,2
202405020306,複勝,3,180,4
202405020306,枠連,1-7,270,2
202405020306,馬連,1-7,290,2
202405020306,ワイド,1-7,150,2
202405020306,ワイド,1-3,310,4
202405020306,ワイド,3-7,430,6
202405020306,馬単,1→7,450,2
202405020306,三連複,1-3-7,1060,4
202405020306,三連単,1→7→3,2230,7
202405020307,単勝,7,430,3
202405020307,複勝,7,160,3
202405020307,複勝,9,150,2
202405020307,複勝,8,260,5
202405020307,枠連,6-7,560,3
202405020307,馬連,7-9,590,2
202405020307,ワイド,7-9,320,3
202405020307,ワイド,7-8,660,7
202405020307,ワイド,8-9,690,8
202405020307,馬単,7→9,1260,3
202405020307,三連複,7-8-9,2270,5
202405020307,三連単,7→9→8,9240,20
202405020308,単勝,11,260,1
202405020308,複勝,11,130,1
202405020308,複勝,9,150,2
202405020308,複勝,13,3110,14
202405020308,枠連,5-6,380,1
202405020308,馬連,9-11,460,1
202405020308,ワイド,9-11,300,1
202405020308,ワイド,11-13,7410,47
202405020308,ワイド,9-13,7890,48
202405020308,馬単,11→9,930,1
202405020308,三連複,9-11-13,22880,62
202405020308,三連単,11→9→13,61510,194
202405020309,単勝,13,270,1
202405020309,複勝,13,130,1
202405020309,複勝,7,140,3
202405020309,複勝,12,130,2
202405020309,枠連,4-7,750,2
202405020309,馬連,7-13,700,2
202405020309,ワイド,7-13,320,2
202405020309,ワイド,12-13,240,1
202405020309,ワイド,7-12,330,3
202405020309,馬単,13→7,1230,3
202405020309,三連複,7-12-13,850,1
202405020309,三連単,13→7→12,4040,4
202405020310,単勝,8,9420,10
202405020310,複勝,8,1660,12
202405020310,複勝,13,250,4
202405020310,複勝,4,490,6
202405020310,枠連,6-8,1260,6
202405020310,馬連,8-13,16930,31
202405020310,ワイド,8-13,4860,38
202405020310,ワイド,4-8,12070,60
202405020310,ワイド,4-13,2040,19
202405020310,馬単,8→13,51400,80
202405020310,三連複,4-8-13,85780,133
202405020310,三連単,8→13→4,911800,944
202405020311,単勝,7,450,2
202405020311,複勝,7,190,2
202405020311,複勝,15,320,5
202405020311,複勝,16,320,6
202405020311,枠連,4-8,720,3
202405020311,馬連,7-15,2960,12
202405020311,ワイド,7-15,1130,13
202405020311,ワイド,7-16,900,5
202405020311,ワイド,15-16,1530,20
202405020311,馬単,7→15,4740,19
202405020311,三連複,7-15-16,6630,18
202405020311,三連単,7→15→16,38360,111
202405020312,単勝,4,550,2
202405020312,複勝,4,270,3
202405020312,複勝,11,690,7
202405020312,複勝,7,300,4
202405020312,枠連,4-8,3190,10
202405020312,馬連,4-11,4290,13
202405020312,ワイド,4-11,1420,16
202405020312,ワイド,4-7,590,7
202405020312,ワイド,7-11,1530,19
202405020312,馬単,4→11,9040,27
202405020312,三連複,4-7-11,7780,28
202405020312,三連単,4→11→7,51740,153
202405020401,単勝,2,640,3
202405020401,複勝,2,300,6
202405020401,複勝,16,210,2
202405020401,複勝,10,360,7
202405020401,枠連,1-8,1150,4
202405020401,馬連,2-16,1640,6
202405020401,ワイド,2-16,820,9
202405020401,ワイド,2-10,1700,23
202405020401,ワイド,10-16,1210,19
202405020401,馬単,2→16,3410,13
202405020401,三連複,2-10-16,8070,32
202405020401,三連単,2→16→10,41880,153
202405020402,単勝,3,1230,4
202405020402,複勝,3,190,4
202405020402,複勝,5,110,1
202405020402,複勝,4,150,2
202405020402,枠連,2-3,220,1
202405020402,馬連,3-5,770,3
202405020402,ワイド,3-5,310,3
202405020402,ワイド,3-4,640,7
202405020402,ワイド,4-5,210,1
202405020402,馬単,3→5,2420,9
202405020402,三連複,3-4-5,1110,2
202405020402,三連単,3→5→4,10260,27
202405020403,単勝,7,1330,5
202405020403,複勝,7,280,5
202405020403,複勝,6,620,8
202405020403,複勝,15,180,2
202405020403,枠連,3-4,1310,6
202405020403,馬連,6-7,18450,34
202405020403,ワイド,6-7,3480,28
202405020403,ワイド,7-15,880,7
202405020403,ワイド,6-15,1510,18
202405020403,馬単,7→6,33720,64
202405020403,三連複,6-7-15,17280,48
202405020403,三連単,7→6→15,199900,425
202405020404,単勝,4,440,2
202405020404,複勝,4,160,2
202405020404,複勝,8,140,1
202405020404,複勝,13,730,11
202405020404,枠連,2-4,400,1
202405020404,馬連,4-8,690,1
202405020404,ワイド,4-8,330,1
202405020404,ワイド,4-13,2200,25
202405020404,ワイド,8-13,1920,19
202405020404,馬単,4→8,1560,2
202405020404,三連複,4-8-13,7360,19
202405020404,三連単,4→8→13,27940,64
202405020405,単勝,3,340,2
202405020405,複勝,3,150,1
202405020405,複勝,4,460,7
202405020405,複勝,7,370,6
202405020405,枠連,3-4,2980,9
202405020405,馬連,3-4,3010,11
202405020405,ワイド,3-4,1140,15
202405020405,ワイド,3-7,790,9
202405020405,ワイド,4-7,4370,34
202405020405,馬単,3→4,5150,19
202405020405,三連複,3-4-7,17470,47
202405020405,三連単,3→4→7,62210,169
202405020406,単勝,4,580,4
202405020406,複勝,4,200,3
202405020406,複勝,8,160,2
202405020406,複勝,6,210,5
202405020406,枠連,3-5,1340,7
202405020406,馬連,4-8,1360,4
202405020406,ワイド,4-8,490,5
202405020406,ワイド,4-6,1280,17
202405020406,ワイド,6-8,450,4
202405020406,馬単,4→8,2330,8
202405020406,三連複,4-6-8,4340,12
202405020406,三連単,4→8→6,22540,65
202405020407,単勝,1,3120,6
202405020407,複勝,1,320,6
202405020407,複勝,5,110,2
202405020407,複勝,6,120,1
202405020407,枠連,1-5,4110,11
202405020407,馬連,1-5,4060,10
202405020407,ワイド,1-5,1010,10
202405020407,ワイド,1-6,600,8
202405020407,ワイド,5-6,180,1
202405020407,馬単,1→5,11280,27
202405020407,三連複,1-5-6,1660,5
202405020407,三連単,1→5→6,26860,75
202405020408,単勝,6,210,1
202405020408,複勝,6,110,1
202405020408,複勝,1,120,2
202405020408,複勝,8,130,3
202405020408,枠連,1-6,280,1
202405020408,馬連,1-6,370,1
202405020408,ワイド,1-6,180,1
202405020408,ワイド,6-8,220,2
202405020408,ワイド,1-8,330,4
202405020408,馬単,6→1,540,1
202405020408,三連複,1-6-8,580,1
202405020408,三連単,6→1→8,1540,1
202405020409,単勝,1,750,4
202405020409,複勝,1,140,4
202405020409,複勝,8,110,2
202405020409,複勝,6,110,1
202405020409,馬連,1-8,1130,5
202405020409,ワイド,1-8,310,5
202405020409,ワイド,1-6,250,3
202405020409,ワイド,6-8,160,1
202405020409,馬単,1→8,3090,13
202405020409,三連複,1-6-8,650,2
202405020409,三連単,1→8→6,7060,26
202405020410,単勝,16,1350,7
202405020410,複勝,16,370,7
202405020410,複勝,15,450,9
202405020410,複勝,14,170,1
202405020410,枠連,8-8,11920,26
202405020410,馬連,15-16,11410,35
202405020410,ワイド,15-16,2920,34
202405020410,ワイド,14-16,900,8
202405020410,ワイド,14-15,920,11
202405020410,馬単,16→15,20500,65
202405020410,三連複,14-15-16,10720,38
202405020410,三連単,16→15→14,88240,286
202405020411,単勝,5,720,6
202405020411,複勝,5,190,5
202405020411,複勝,1,160,1
202405020411,複勝,7,180,4
202405020411,枠連,1-4,1220,3
202405020411,馬連,1-5,1400,3
202405020411,ワイド,1-5,550,2
202405020411,ワイド,5-7,640,9
202405020411,ワイド,1-7,610,7
202405020411,馬単,5→1,3180,10
202405020411,三連複,1-5-7,2630,4
202405020411,三連単,5→1→7,15430,41
202405020412,単勝,5,570,4
202405020412,複勝,5,190,3
202405020412,複勝,3,170,1
202405020412,複勝,4,190,4
202405020412,枠連,2-3,820,3
202405020412,馬連,3-5,1480,4
202405020412,ワイド,3-5,540,4
202405020412,ワイド,4-5,810,10
202405020412,ワイド,3-4,490,2
202405020412,馬単,5→3,2970,8
202405020412,三連複,3-4-5,2260,1
202405020412,三連単,5→3→4,10900,5
202405020501,単勝,11,300,2
202405020501,複勝,11,120,2
202405020501,複勝,16,160,3
202405020501,複勝,7,110,1
202405020501,枠連,6-8,930,4
202405020501,馬連,11-16,1320,5
202405020501,ワイド,11-16,440,4
202405020501,ワイド,7-11,210,1
202405020501,ワイド,7-16,480,5
202405020501,馬単,11→16,1970,5
202405020501,三連複,7-11-16,1150,2
202405020501,三連単,11→16→7,6250,11
202405020502,単勝,6,500,3
202405020502,複勝,6,220,4
202405020502,複勝,10,180,2
202405020502,複勝,7,380,7
202405020502,枠連,5-7,760,3
202405020502,馬連,6-10,1510,6
202405020502,ワイド,6-10,610,5
202405020502,ワイド,6-7,1380,18
202405020502,ワイド,7-10,1190,17
202405020502,馬単,6→10,2860,9
202405020502,三連複,6-7-10,7200,26
202405020502,三連単,6→10→7,24570,84
202405020503,単勝,3,6340,10
202405020503,複勝,3,880,10
202405020503,複勝,4,110,1
202405020503,複勝,12,770,9
202405020503,枠連,2-2,3520,11
202405020503,馬連,3-4,4140,14
202405020503,ワイド,3-4,1660,16
202405020503,ワイド,3-12,15940,62
202405020503,ワイド,4-12,1590,15
202405020503,馬単,3→4,17000,42
202405020503,三連複,3-4-12,36500,84
202405020503,三連単,3→4→12,401320,632
202405020504,単勝,7,740,3
202405020504,複勝,7,170,3
202405020504,複勝,5,130,1
202405020504,複勝,12,200,4
202405020504,枠連,3-4,1170,6
202405020504,馬連,5-7,970,2
202405020504,ワイド,5-7,380,2
202405020504,ワイド,7-12,580,10
202405020504,ワイド,5-12,440,4
202405020504,馬単,7→5,2480,11
202405020504,三連複,5-7-12,1820,5
202405020504,三連単,7→5→12,11270,33
202405020505,単勝,1,180,1
202405020505,複勝,1,110,2
202405020505,複勝,8,250,3
202405020505,複勝,12,300,4
202405020505,枠連,1-6,860,2
202405020505,馬連,1-8,1000,2
202405020505,ワイド,1-8,380,2
202405020505,ワイド,1-12,550,5
202405020505,ワイド,8-12,1020,11
202405020505,馬単,1→8,1400,3
202405020505,三連複,1-8-12,3110,11
202405020505,三連単,1→8→12,9290,29
202405020506,単勝,1,300,2
202405020506,複勝,1,110,2
202405020506,複勝,5,110,1
202405020506,複勝,4,140,3
202405020506,枠連,1-5,260,1
202405020506,馬連,1-5,280,1
202405020506,ワイド,1-5,150,1
202405020506,ワイド,1-4,250,3
202405020506,ワイド,4-5,240,2
202405020506,馬単,1→5,660,2
202405020506,三連複,1-4-5,430,1
202405020506,三連単,1→5→4,1850,2
202405020507,単勝,3,400,2
202405020507,複勝,3,150,1
202405020507,複勝,2,160,2
202405020507,複勝,11,1020,13
202405020507,枠連,2-3,800,3
202405020507,馬連,2-3,800,1
202405020507,ワイド,2-3,370,1
202405020507,ワイド,3-11,2920,34
202405020507,ワイド,2-11,3590,41
202405020507,馬単,3→2,1520,3
202405020507,三連複,2-3-11,14510,54
202405020507,三連単,3→2→11,65760,208
202405020508,単勝,3,230,1
202405020508,複勝,3,130,1
202405020508,複勝,8,340,7
202405020508,複勝,5,250,5
202405020508,枠連,3-7,2340,8
202405020508,馬連,3-8,2390,9
202405020508,ワイド,3-8,860,11
202405020508,ワイド,3-5,330,3
202405020508,ワイド,5-8,2130,21
202405020508,馬単,3→8,3100,14
202405020508,三連複,3-5-8,4580,15
202405020508,三連単,3→8→5,19070,69
202405020509,単勝,7,230,1
202405020509,複勝,7,110,1
202405020509,複勝,2,140,4
202405020509,複勝,1,130,3
202405020509,馬連,2-7,690,3
202405020509,ワイド,2-7,260,3
202405020509,ワイド,1-7,240,2
202405020509,ワイド,1-2,400,6
202405020509,馬単,7→2,1130,4
202405020509,三連複,1-2-7,870,2
202405020509,三連単,7→2→1,3590,7
202405020510,単勝,6,160,1
202405020510,複勝,6,110,1
202405020510,複勝,2,130,2
202405020510,複勝,7,220,5
202405020510,馬連,2-6,250,1
202405020510,ワイド,2-6,170,1
202405020510,ワイド,6-7,390,7
202405020510,ワイド,2-7,600,9
202405020510,馬単,6→2,350,1
202405020510,三連複,2-6-7,910,3
202405020510,三連単,6→2→7,1750,3
202405020511,単勝,13,230,1
202405020511,複勝,13,150,1
202405020511,複勝,6,180,2
202405020511,複勝,5,410,7
202405020511,枠連,5-8,360,1
202405020511,馬連,6-13,880,3
202405020511,ワイド,6-13,390,3
202405020511,ワイド,5-13,1090,13
202405020511,ワイド,5-6,1600,19
202405020511,馬単,13→6,1120,3
202405020511,三連複,5-6-13,5540,18
202405020511,三連単,13→6→5,15290,40
202405020512,単勝,13,450,2
202405020512,複勝,13,200,3
202405020512,複勝,9,190,2
202405020512,複勝,12,1070,11
202405020512,枠連,6-8,780,3
202405020512,馬連,9-13,1160,4
202405020512,ワイド,9-13,470,3
202405020512,ワイド,12-13,2980,25
202405020512,ワイド,9-12,3260,27
202405020512,馬単,13→9,2440,9
202405020512,三連複,9-12-13,17540,46
202405020512,三連単,13→9→12,67920,174
202405020601,単勝,10,460,3
202405020601,複勝,10,170,3
202405020601,複勝,11,160,2
202405020601,複勝,9,350,6
202405020601,枠連,7-7,770,2
202405020601,馬連,10-11,790,4
202405020601,ワイド,10-11,370,3
202405020601,ワイド,9-10,1020,13
202405020601,ワイド,9-11,930,12
202405020601,馬単,10→11,1540,7
202405020601,三連複,9-10-11,3390,13
202405020601,三連単,10→11→9,13740,54
202405020602,単勝,15,240,2
202405020602,複勝,15,110,2
202405020602,複勝,6,110,1
202405020602,複勝,12,220,5
202405020602,枠連,3-8,250,1
202405020602,馬連,6-15,270,1
202405020602,ワイド,6-15,150,1
202405020602,ワイド,12-15,420,6
202405020602,ワイド,6-12,510,7
202405020602,馬単,15→6,520,2
202405020602,三連複,6-12-15,1030,3
202405020602,三連単,15→6→12,3190,6
202405020603,単勝,11,360,2
202405020603,複勝,11,170,3
202405020603,複勝,12,160,1
202405020603,複勝,6,360,6
202405020603,枠連,7-7,610,3
202405020603,馬連,11-12,630,2
202405020603,ワイド,11-12,320,3
202405020603,ワイド,6-11,750,11
202405020603,ワイド,6-12,1020,14
202405020603,馬単,11→12,1290,5
202405020603,三連複,6-11-12,3490,12
202405020603,三連単,11→12→6,10580,37
202405020604,単勝,3,240,1
202405020604,複勝,3,130,1
202405020604,複勝,5,170,2
202405020604,複勝,4,210,5
202405020604,枠連,2-3,530,1
202405020604,馬連,3-5,680,1
202405020604,ワイド,3-5,340,2
202405020604,ワイド,3-4,460,4
202405020604,ワイド,4-5,820,7
202405020604,馬単,3→5,1090,2
202405020604,三連複,3-4-5,2160,5
202405020604,三連単,3→5→4,6400,5
202405020605,単勝,11,240,1
202405020605,複勝,11,130,1
202405020605,複勝,8,160,2
202405020605,複勝,12,230,5
202405020605,枠連,4-6,340,1
202405020605,馬連,8-11,590,1
202405020605,ワイド,8-11,300,1
202405020605,ワイド,11-12,460,4
202405020605,ワイド,8-12,690,9
202405020605,馬単,11→8,870,1
202405020605,三連複,8-11-12,1670,2
202405020605,三連単,11→8→12,4840,1
202405020606,単勝,11,410,3
202405020606,複勝,11,150,2
202405020606,複勝,12,550,7
202405020606,複勝,8,180,4
202405020606,枠連,7-8,290,1
202405020606,馬連,11-12,7000,18
202405020606,ワイド,11-12,1560,15
202405020606,ワイド,8-11,390,4
202405020606,ワイド,8-12,2300,23
202405020606,馬単,11→12,12150,29
202405020606,三連複,8-11-12,9850,28
202405020606,三連単,11→12→8,70740,204
202405020607,単勝,15,200,1
202405020607,複勝,15,120,1
202405020607,複勝,3,180,4
202405020607,複勝,13,130,2
202405020607,枠連,2-8,750,3
202405020607,馬連,3-15,800,3
202405020607,ワイド,3-15,280,3
202405020607,ワイド,13-15,190,1
202405020607,ワイド,3-13,410,6
202405020607,馬単,15→3,1060,4
202405020607,三連複,3-13-15,600,1
202405020607,三連単,15→3→13,2820,5
202405020608,単勝,1,220,1
202405020608,複勝,1,120,1
202405020608,複勝,3,250,5
202405020608,複勝,6,400,7
202405020608,枠連,1-3,660,4
202405020608,馬連,1-3,670,2
202405020608,ワイド,1-3,390,3
202405020608,ワイド,1-6,1000,11
202405020608,ワイド,3-6,2510,24
202405020608,馬単,1→3,1250,3
202405020608,三連複,1-3-6,4790,17
202405020608,三連単,1→3→6,15940,56
202405020609,単勝,7,1470,6
202405020609,複勝,7,350,7
202405020609,複勝,2,120,1
202405020609,複勝,8,200,4
202405020609,枠連,2-6,600,3
202405020609,馬連,2-7,1360,6
202405020609,ワイド,2-7,530,7
202405020609,ワイド,7-8,1640,21
202405020609,ワイド,2-8,330,3
202405020609,馬単,7→2,3690,11
202405020609,三連複,2-7-8,3060,12
202405020609,三連単,7→2→8,27010,91
202405020610,単勝,9,1070,4
202405020610,複勝,9,270,4
202405020610,複勝,6,180,3
202405020610,複勝,15,140,1
202405020610,枠連,3-5,2090,9
202405020610,馬連,6-9,3200,12
202405020610,ワイド,6-9,980,7
202405020610,ワイド,9-15,690,4
202405020610,ワイド,6-15,420,2
202405020610,馬単,9→6,7830,24
202405020610,三連複,6-9-15,3460,5
202405020610,三連単,9→6→15,30320,62
202405020611,単勝,16,290,2
202405020611,複勝,16,130,2
202405020611,複勝,14,120,1
202405020611,複勝,6,410,8
202405020611,枠連,7-8,310,1
202405020611,馬連,14-16,360,1
202405020611,ワイド,14-16,200,1
202405020611,ワイド,6-16,1100,13
202405020611,ワイド,6-14,970,12
202405020611,馬単,16→14,700,1
202405020611,三連複,6-14-16,2540,6
202405020611,三連単,16→14→6,8520,13
202405020612,単勝,1,820,5
202405020612,複勝,1,340,5
202405020612,複勝,4,230,2
202405020612,複勝,3,2220,14
202405020612,枠連,1-2,2640,12
202405020612,馬連,1-4,2350,8
202405020612,ワイド,1-4,1020,9
202405020612,ワイド,1-3,14590,80
202405020612,ワイド,3-4,7790,64
202405020612,馬単,1→4,5760,19
202405020612,三連複,1-3-4,60220,158
202405020612,三連単,1→4→3,216520,641
202405020701,単勝,16,170,1
202405020701,複勝,16,110,1
202405020701,複勝,13,160,3
202405020701,複勝,14,150,2
202405020701,枠連,7-8,250,1
202405020701,馬連,13-16,750,4
202405020701,ワイド,13-16,320,4
202405020701,ワイド,14-16,270,2
202405020701,ワイド,13-14,580,6
202405020701,馬単,16→13,900,3
202405020701,三連複,13-14-16,1250,3
202405020701,三連単,16→13→14,3650,5
202405020702,単勝,11,170,1
202405020702,複勝,11,110,1
202405020702,複勝,10,140,2
202405020702,複勝,9,230,6
202405020702,枠連,6-6,440,2
202405020702,馬連,10-11,560,1
202405020702,ワイド,10-11,250,1
202405020702,ワイド,9-11,480,5
202405020702,ワイド,9-10,880,12
202405020702,馬単,11→10,710,1
202405020702,三連複,9-10-11,1560,4
202405020702,三連単,11→10→9,4010,5
202405020703,単勝,2,4240,10
202405020703,複勝,2,650,10
202405020703,複勝,15,110,1
202405020703,複勝,12,400,7
202405020703,枠連,1-8,330,1
202405020703,馬連,2-15,3430,9
202405020703,ワイド,2-15,1360,13
202405020703,ワイド,2-12,7900,58
202405020703,ワイド,12-15,480,3
202405020703,馬単,2→15,9150,25
202405020703,三連複,2-12-15,16060,47
202405020703,三連単,2→15→12,109180,290
202405020704,単勝,15,430,3
202405020704,複勝,15,150,4
202405020704,複勝,16,120,1
202405020704,複勝,12,140,2
202405020704,枠連,8-8,380,2
202405020704,馬連,15-16,530,1
202405020704,ワイド,15-16,250,1
202405020704,ワイド,12-15,420,6
202405020704,ワイド,12-16,290,3
202405020704,馬単,15→16,1170,3
202405020704,三連複,12-15-16,920,2
202405020704,三連単,15→16→12,4460,8
202405020705,単勝,4,520,3
202405020705,複勝,4,150,3
202405020705,複勝,14,120,2
202405020705,複勝,3,120,1
202405020705,枠連,2-7,250,1
202405020705,馬連,4-14,890,2
202405020705,ワイド,4-14,410,4
202405020705,ワイド,3-4,380,3
202405020705,ワイド,3-14,210,1
202405020705,馬単,4→14,1920,5
202405020705,三連複,3-4-14,920,1
202405020705,三連単,4→14→3,5660,11
202405020706,単勝,10,10710,10
202405020706,複勝,10,4290,13
202405020706,複勝,5,490,3
202405020706,複勝,12,540,4
202405020706,枠連,3-5,6220,14
202405020706,馬連,5-10,26230,36
202405020706,ワイド,5-10,4770,35
202405020706,ワイド,10-12,8190,46
202405020706,ワイド,5-12,1270,11
202405020706,馬単,10→5,93280,90
202405020706,三連複,5-10-12,61840,107
202405020706,三連単,10→5→12,1009550,880
202405020707,単勝,8,650,3
202405020707,複勝,8,300,5
202405020707,複勝,1,200,2
202405020707,複勝,3,300,4
202405020707,枠連,1-6,2710,10
202405020707,馬連,1-8,3210,12
202405020707,ワイド,1-8,1040,12
202405020707,ワイド,3-8,1190,13
202405020707,ワイド,1-3,960,10
202405020707,馬単,8→1,7110,24
202405020707,三連複,1-3-8,6880,21
202405020707,三連単,8→1→3,47520,137
202405020708,単勝,3,710,4
202405020708,複勝,3,180,4
202405020708,複勝,4,230,5
202405020708,複勝,8,130,2
202405020708,枠連,3-4,3580,12
202405020708,馬連,3-4,3120,11
202405020708,ワイド,3-4,840,11
202405020708,ワイド,3-8,430,5
202405020708,ワイド,4-8,510,6
202405020708,馬単,3→4,6960,23
202405020708,三連複,3-4-8,2660,9
202405020708,三連単,3→4→8,23690,74
202405020709,単勝,8,530,3
202405020709,複勝,8,190,3
202405020709,複勝,2,310,4
202405020709,複勝,9,790,11
202405020709,枠連,2-6,2160,10
202405020709,馬連,2-8,3100,11
202405020709,ワイド,2-8,1080,12
202405020709,ワイド,8-9,2610,29
202405020709,ワイド,2-9,5260,41
202405020709,馬単,8→2,5850,16
202405020709,三連複,2-8-9,25590,71
202405020709,三連単,8→2→9,95910,279
202405020710,単勝,9,460,3
202405020710,複勝,9,170,4
202405020710,複勝,1,170,2
202405020710,複勝,2,170,3
202405020710,枠連,1-8,490,3
202405020710,馬連,1-9,1350,6
202405020710,ワイド,1-9,440,6
202405020710,ワイド,2-9,400,5
202405020710,ワイド,1-2,380,4
202405020710,馬単,9→1,2500,10
202405020710,三連複,1-2-9,1650,5
202405020710,三連単,9→1→2,8510,26
202405020711,単勝,15,370,1
202405020711,複勝,15,160,1
202405020711,複勝,4,170,2
202405020711,複勝,11,470,8
202405020711,枠連,3-8,890,3
202405020711,馬連,4-15,840,1
202405020711,ワイド,4-15,370,1
202405020711,ワイド,11-15,1490,17
202405020711,ワイド,4-11,1850,21
202405020711,馬単,15→4,1790,3
202405020711,三連複,4-11-15,6450,20
202405020711,三連単,15→4→11,23210,66
202405020712,単勝,10,270,1
202405020712,複勝,10,160,2
202405020712,複勝,12,270,5
202405020712,複勝,1,260,3
202405020712,枠連,7-8,1290,4
202405020712,馬連,10-12,1710,4
202405020712,ワイド,10-12,590,3
202405020712,ワイド,1-10,620,5
202405020712,ワイド,1-12,1010,14
202405020712,馬単,10→12,2460,4
202405020712,三連複,1-10-12,3800,8
202405020712,三連単,10→12→1,15620,31
202405020801,単勝,9,900,6
202405020801,複勝,9,250,6
202405020801,複勝,5,200,2
202405020801,複勝,4,310,8
202405020801,枠連,3-5,880,3
202405020801,馬連,5-9,1610,4
202405020801,ワイド,5-9,690,5
202405020801,ワイド,4-9,1700,27
202405020801,ワイド,4-5,1150,18
202405020801,馬単,9→5,3660,11
202405020801,三連複,4-5-9,6710,30
202405020801,三連単,9→5→4,31250,126
202405020802,単勝,16,480,3
202405020802,複勝,16,160,4
202405020802,複勝,4,110,1
202405020802,複勝,14,140,3
202405020802,枠連,2-8,730,3
202405020802,馬連,4-16,760,3
202405020802,ワイド,4-16,320,4
202405020802,ワイド,14-16,370,5
202405020802,ワイド,4-14,240,2
202405020802,馬単,16→4,1530,7
202405020802,三連複,4-14-16,750,2
202405020802,三連単,16→4→14,3610,8
202405020803,単勝,6,600,3
202405020803,複勝,6,160,4
202405020803,複勝,2,130,2
202405020803,複勝,3,110,1
202405020803,枠連,1-3,740,3
202405020803,馬連,2-6,1320,4
202405020803,ワイド,2-6,360,5
202405020803,ワイド,3-6,230,2
202405020803,ワイド,2-3,180,1
202405020803,馬単,6→2,3200,11
202405020803,三連複,2-3-6,450,1
202405020803,三連単,6→2→3,6380,16
202405020804,単勝,11,280,2
202405020804,複勝,11,110,2
202405020804,複勝,1,110,1
202405020804,複勝,3,620,9
202405020804,枠連,1-6,180,1
202405020804,馬連,1-11,180,1
202405020804,ワイド,1-11,130,1
202405020804,ワイド,3-11,1260,15
202405020804,ワイド,1-3,1110,14
202405020804,馬単,11→1,460,2
202405020804,三連複,1-3-11,2180,7
202405020804,三連単,11→1→3,8020,23
202405020805,単勝,1,790,3
202405020805,複勝,1,120,3
202405020805,複勝,10,100,1
202405020805,複勝,7,110,2
202405020805,枠連,1-8,350,2
202405020805,馬連,1-10,360,2
202405020805,ワイド,1-10,160,2
202405020805,ワイド,1-7,290,3
202405020805,ワイド,7-10,140,1
202405020805,馬単,1→10,1320,4
202405020805,三連複,1-7-10,340,1
202405020805,三連単,1→10→7,4190,12
202405020806,単勝,9,400,2
202405020806,複勝,9,170,1
202405020806,複勝,6,340,6
202405020806,複勝,3,570,9
202405020806,枠連,6-7,2960,11
202405020806,馬連,6-9,3560,14
202405020806,ワイド,6-9,1070,13
202405020806,ワイド,3-9,1770,23
202405020806,ワイド,3-6,3070,35
202405020806,馬単,9→6,5250,22
202405020806,三連複,3-6-9,17050,63
202405020806,三連単,9→6→3,60160,244
202405020807,単勝,4,520,2
202405020807,複勝,4,170,2
202405020807,複勝,2,130,1
202405020807,複勝,12,300,6
202405020807,枠連,1-2,550,1
202405020807,馬連,2-4,690,1
202405020807,ワイド,2-4,320,1
202405020807,ワイド,4-12,900,9
202405020807,ワイド,2-12,610,4
202405020807,馬単,4→2,1740,3
202405020807,三連複,2-4-12,2890,4
202405020807,三連単,4→2→12,17290,26
202405020808,単勝,8,260,2
202405020808,複勝,8,150,2
202405020808,複勝,9,580,6
202405020808,複勝,6,350,4
202405020808,枠連,8-8,1440,6
202405020808,馬連,8-9,2210,8
202405020808,ワイド,8-9,580,7
202405020808,ワイド,6-8,350,5
202405020808,ワイド,6-9,1160,13
202405020808,馬単,8→9,3130,12
202405020808,三連複,6-8-9,5250,14
202405020808,三連単,8→9→6,20010,60
202405020809,単勝,1,170,1
202405020809,複勝,1,110,1
202405020809,複勝,5,150,3
202405020809,複勝,8,290,6
202405020809,馬連,1-5,390,2
202405020809,ワイド,1-5,200,2
202405020809,ワイド,1-8,550,9
202405020809,ワイド,5-8,1050,13
202405020809,馬単,1→5,560,2
202405020809,三連複,1-5-8,1970,8
202405020809,三連単,1→5→8,4970,19
202405020810,単勝,5,1280,8
202405020810,複勝,5,340,7
202405020810,複勝,11,470,9
202405020810,複勝,10,220,2
