,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルフトクス,牝4,56.0,北村友,杉山佳,栗東,2021105502,01102,ニューイヤーズデイ ,クルークハイト ,クロフネ ,-0.819000597512779,9
1,2,2,ダブルジャッジ,牡4,58.0,Ｍデムーロ,笹田,栗東,2021105221,05212,ロードカナロア ,プリンセスオブシルマー Princess of Sylmar(米) ,マジェスティックウォリアー Majestic Warrior(米) ,0.45788816112293257,1
2,3,3,ドンアチェカ,牡5,57.0,☆高杉,千田,栗東,2020105542,01213,マジェスティックウォリアー Majestic Warrior(米) ,タガノラヴキセキ ,フジキセキ ,-1.4349343944383108,11
3,4,4,ティンティンデオ,牡4,58.0,松若,小崎,栗東,2021104302,01154,ドレフォン Drefong(米) ,レガリニ Legallini(米) ,ハードスパン Hard Spun(米) ,-0.8512374306457509,10
4,5,5,ギマール,牡4,58.0,岩田康,上村,栗東,2021105931,05203,カレンブラックヒル ,アールヌーヴォー ,ブライアンズタイム Brian's Time(米) ,-0.4803311103454706,6
5,5,6,ジョウショーパワー,牡5,58.0,菱田,中尾,栗東,2020105228,01144,バンドワゴン ,ジョウショーコトミ ,リンカーン ,0.33054985679055915,2
6,6,7,ダブルジョーク,牡5,58.0,長岡,小林,栗東,2020110026,01142,Practical Joke (米) ,Double Date ,Rahy ,-0.7648953880520729,8
7,6,8,クリノフィガロ,牡4,58.0,団野,荒川,栗東,2021101226,01180,ゴールドシップ ,クリノスペシャル ,スペシャルウィーク ,0.046680835798429944,3
8,7,9,キャピタルサックス,牡4,58.0,松山,杉山晴,栗東,2021106706,01126,リオンディーズ ,モンプティクール ,クロフネ ,-0.06703353330586082,4
9,7,10,ヒデノレインボー,牡6,58.0,シュタルケ,梅田,栗東,2019102705,05115,シニスターミニスター Sinister Minister(米) ,カリビアンセレブ ,ゴールドアリュール ,-0.28660166775525153,5
10,8,11,ノッテルーナ,牝5,54.0,◇永島,宮本,栗東,2020104240,01187,ルーラーシップ ,ダイヤモンドムーン ,マンハッタンカフェ ,-0.6608973162950955,7
11,8,12,グラヴィス,牡4,58.0,西村淳,矢作,栗東,2021105831,01171,ハーツクライ ,ラヴズオンリーミー Loves Only Me(米) ,Storm Cat (米) ,-1.56257817822191,12
