,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904020902,1,8,14,グロリアーナ,牝3,54.0,池添謙一,0:1:55.2,,3.5,1.0,514,[東] 木村哲也,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016104610,01032,1-1-1-1,40.0
201904020902,2,8,15,ピチカートポルカ,牝3,54.0,内田博幸,0:1:56.0,5,4.9,3.0,524,[東] 加藤征弘,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016105221,00422,2-2-2-2,40.7
201904020902,3,2,2,サイファリス,牝3,54.0,石橋脩,0:1:56.6,3.1/2,9.1,5.0,432,[東] 武市康男,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016102344,01077,14-15-14-9,39.5
201904020902,4,5,8,スイートウィスパー,牝3,54.0,津村明秀,0:1:56.8,1,55.2,10.0,446,[東] 萩原清,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016104474,01092,4-4-2-3,41.4
201904020902,5,7,13,マジックブルーム,牝3,53.0,野中悠太,0:1:57.3,3,18.8,7.0,480,[東] 鈴木伸尋,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016100751,01158,5-5-6-6,41.1
201904020902,6,6,10,スコッチフラワー,牝3,54.0,Ｍ．デム,0:1:57.4,1/2,6.2,4.0,472,[東] 土田稔,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016101257,05212,5-5-4-4,41.8
201904020902,7,3,4,ゴールドアクション,牝3,54.0,北村宏司,0:1:58.0,3.1/2,20.9,8.0,514,[東] 中川公成,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016100767,01043,7-7-9-9,41.4
201904020902,8,3,5,シントークロヒメ,牝3,54.0,西田雄一,0:1:58.0,アタマ,299.1,15.0,436,[東] 石毛善彦,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016105828,01004,12-12-12-9,41.1
201904020902,9,2,3,クイックステップ,牝3,54.0,大野拓弥,0:1:58.3,1.3/4,61.5,11.0,500,[東] 高木登,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016103018,01096,10-10-8-6,42.0
201904020902,10,4,7,シュンラン,牝3,54.0,吉田豊,0:1:58.3,ハナ,44.7,9.0,430,[東] 小桧山悟,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016100803,00733,12-12-12-12,41.4
201904020902,11,1,1,アルジェンタータ,牝3,54.0,田辺裕信,0:1:58.3,クビ,3.8,2.0,430,[東] 奥村武,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016105049,01075,7-7-4-4,42.7
201904020902,12,5,9,コズミックレイズ,牝3,54.0,柴田大知,0:1:58.7,2.1/2,168.7,12.0,490,[東] 黒岩陽一,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016103305,01009,14-14-14-14,41.6
201904020902,13,4,6,アクトオネストリー,牝3,53.0,武藤雅,0:2:00.1,8,209.4,13.0,464,[東] 武井亮,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016104261,01169,7-9-10-12,43.4
201904020902,14,7,12,カフェアリアドネ,牝3,51.0,大塚海渡,0:2:00.7,3.1/2,238.9,14.0,442,[東] 和田雄二,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016102607,01175,2-2-6-8,44.5
201904020902,15,6,11,シビックテック,牝3,54.0,丸山元気,0:2:03.7,大,17.1,6.0,428,[東] 萩原清,ダート,1800,晴,稍重,2019年08月24日,未勝利,2016105196,01127,10-10-10-14,47.0
