,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904030605,1,5,9,ザイラ,牝2,53.0,西村淳也,0:1:23.8,,6.9,3.0,482,[西] 奥村豊,芝,1400,曇,稍重,2019年10月27日,新馬,2017100163,01171,4-4,36.0
201904030605,2,6,12,メイクアウィッシュ,牝2,54.0,酒井学,0:1:23.8,クビ,7.9,4.0,438,[東] 栗田徹,芝,1400,曇,稍重,2019年10月27日,新馬,2017101824,01034,7-6,35.6
201904030605,3,7,15,シーシーサザン,牝2,51.0,藤田菜七,0:1:23.9,クビ,4.0,1.0,440,[東] 武井亮,芝,1400,曇,稍重,2019年10月27日,新馬,2017104799,01164,10-9,35.4
201904030605,4,7,14,ブレイムドーター,牝2,53.0,菊沢一樹,0:1:24.0,1/2,35.5,11.0,396,[東] 小野次郎,芝,1400,曇,稍重,2019年10月27日,新馬,2017110147,01161,2-2,36.9
201904030605,5,4,7,ダノンカオス,セ2,55.0,丸田恭介,0:1:24.2,1.1/2,14.0,6.0,482,[西] 佐々木晶,芝,1400,曇,稍重,2019年10月27日,新馬,2017104895,01117,5-4,36.1
201904030605,6,7,13,ジュネスドール,牡2,55.0,吉田隼人,0:1:24.5,1.3/4,22.6,9.0,448,[西] 清水久詞,芝,1400,曇,稍重,2019年10月27日,新馬,2017100176,01095,2-2,37.4
201904030605,7,8,18,オウケンブリザード,牡2,52.0,団野大成,0:1:24.6,1/2,8.6,5.0,496,[西] 斉藤崇史,芝,1400,曇,稍重,2019年10月27日,新馬,2017106208,01180,5-6,36.6
201904030605,8,3,6,カノア,牝2,54.0,秋山真一,0:1:24.7,1/2,61.6,14.0,446,[西] 牧田和弥,芝,1400,曇,稍重,2019年10月27日,新馬,2017104298,01019,15-15,35.6
201904030605,9,5,10,プエンテデグロリア,牝2,54.0,石川裕紀,0:1:24.7,クビ,102.4,16.0,464,[東] 勢司和浩,芝,1400,曇,稍重,2019年10月27日,新馬,2017103530,01150,7-8,36.4
201904030605,10,8,17,ジョークー,牡2,52.0,三津谷隼,0:1:24.8,1/2,20.0,8.0,484,[西] 中竹和也,芝,1400,曇,稍重,2019年10月27日,新馬,2017102567,01159,9-9,36.4
201904030605,11,2,4,ロードライトニング,牡2,55.0,津村明秀,0:1:24.8,アタマ,5.4,2.0,424,[西] 安田翔伍,芝,1400,曇,稍重,2019年10月27日,新馬,2017102376,01092,13-11,36.1
201904030605,12,1,1,ミツカネプリンス,牡2,54.0,横山武史,0:1:25.2,2.1/2,43.1,12.0,448,[東] 鈴木伸尋,芝,1400,曇,稍重,2019年10月27日,新馬,2017101597,01170,1-1,38.2
201904030605,13,1,2,アスターホルン,牡2,55.0,菱田裕二,0:1:25.5,1.3/4,32.8,10.0,500,[西] 中竹和也,芝,1400,曇,稍重,2019年10月27日,新馬,2017110068,01144,10-11,37.0
201904030605,14,4,8,ソドゥバスク,牡2,55.0,黛弘人,0:1:25.8,1.3/4,109.4,17.0,464,[東] 黒岩陽一,芝,1400,曇,稍重,2019年10月27日,新馬,2017103764,01109,15-15,36.7
201904030605,15,6,11,ビーチダンサー,牝2,54.0,田中勝春,0:1:25.9,1/2,19.9,7.0,438,[東] 宗像義忠,芝,1400,曇,稍重,2019年10月27日,新馬,2017104733,00684,13-13,37.1
201904030605,16,3,5,ワールドピース,牡2,55.0,長岡禎仁,0:1:25.9,クビ,45.3,13.0,482,[東] 奥村武,芝,1400,曇,稍重,2019年10月27日,新馬,2017102579,01142,15-15,36.9
201904030605,17,2,3,インセンディオ,牡2,52.0,菅原明良,0:1:26.0,クビ,101.8,15.0,430,[東] 田中清隆,芝,1400,曇,稍重,2019年10月27日,新馬,2017106533,01179,15-15,36.9
201904030605,18,8,16,シバノカリナー,牝2,54.0,岩部純二,0:1:27.6,10,394.9,18.0,436,[東] 萱野浩二,芝,1400,曇,稍重,2019年10月27日,新馬,2017102469,00726,10-14,39.1
