,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ロマンス,牝3,53.0,△舟山,上原佑,422(0),美浦,2023102234,01221,エピファネイア,ベットーレ,Blu Air Force,0.3477210814585187,5
1,1,2,タガノプトゥリ,牝3,55.0,ゴンサルベ,鈴木孝,428(-2),栗東,2023104321,05675,ヘンリーバローズ,タガノグリュック,タガノロックオン,-0.38526089900381405,7
2,2,3,オコリンボーマミー,牝3,55.0,小沢,石坂,408(+14),栗東,2023101687,01185,キタサンブラック,ロイヤルテーラー,ワークフォース,-3.095993344915521,15
3,2,4,アマイクチヅケ,牝3,55.0,木幡育,松永康,422(-6),美浦,2023105156,01167,ゴールドシップ,ツル,コンデュイット,0.2119035622700542,6
4,3,5,マトリカリア,牝3,52.0,▲遠藤,岩戸,392(-6),美浦,2023106592,01218,グレーターロンドン,スノードーナツ,パイロ,0.5099897515732432,4
5,3,6,ナムラライラック,牝3,52.0,▲大久保,畑端,404(+8),栗東,2023106242,01194,ダノンスマッシュ,ナムラムラサキ,トーセンホマレボシ,-2.078574176814983,12
6,4,7,ジュナベーラ,牝3,55.0,杉原,木村,432(+4),美浦,2023106913,01135,スワーヴリチャード,エクセランフィーユ,Frankel,-2.421342570678688,13
7,4,8,プロミスライン,牝3,55.0,黛,森一,442(-6),美浦,2023104884,01109,キズナ,スマッシュハート,キングカメハメハ,-3.855646928735432,16
8,5,9,コスモゼーリエ,牝3,55.0,武藤,武藤,462(0),美浦,2023106450,01169,ゴールドシップ,ソングオブアイスアンドファイア,Dynaformer,-3.0809008192720504,14
9,5,10,ウインプライム,牝3,51.0,★河原田,上原博,414(0),美浦,2023105863,01204,マクフィ,ウインプリメーラ,ステイゴールド,-0.47516679242162774,8
10,6,11,ソニックブーム,牝3,52.0,▲和田陽,柴田,448(-4),栗東,2023102008,01223,リアルスティール,ルソンデュレーヴ,キングカメハメハ,-1.1773709993159052,10
11,6,12,ファストフォワード,牝3,55.0,小崎,小林,500(-6),栗東,2023106362,01152,ハービンジャー,ゴーノニゴー,Get Stormy,-1.4194873267014534,11
12,7,13,カワイクテゴメン,牝3,55.0,丸山,田中勝,452(-12),美浦,2023104617,01127,Australia,シーギリヤ,Dundeel,-1.1694521347070266,9
13,7,14,ケナゲ,牝3,52.0,▲石神道,和田雄,436(-4),美浦,2023102166,01209,アニマルキングダム,レディバゴ,バゴ,0.764523695658197,3
14,8,15,シャンパンクォーツ,牝3,52.0,▲小林美,久保田,404(+8),美浦,2023107243,01206,ドレフォン,マリアライト,ディープインパクト,1.4015068200982297,2
15,8,16,メイショウコハル,牝3,54.0,☆長浜,四位,434(0),栗東,2023105036,01214,ダノンキングリー,メイショウブーケ,フレンチデピュティ,2.1685765632053795,1
