,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,セスティーナ,セ3,55.0,△田山,須貝,514(-4),栗東,2023103316,01220,マインドユアビスケッツ,アムールポエジー,ネオユニヴァース,-5.093038736212979,6
1,2,2,ニシノエビガタメ,牡3,57.0,幸,吉村,450(-4),栗東,2023106271,00732,シルバーステート,タッチオブピンク,Heliostatic,-4.614850265404082,4
2,3,3,トコトコクマチ,牡3,57.0,池添,岡田,486(-6),栗東,2023104077,01032,ホッコータルマエ,ムニン,Bernardini,-3.983129468943694,2
3,4,4,サイモンエクセラー,牡3,54.0,▲川端,四位,438(-8),栗東,2023101579,01195,ホッコータルマエ,テーオーパートナー,ヘニーヒューズ,-2.5215836174128006,1
4,5,5,ヴェインズマン,牡3,57.0,長岡,中村,488(+4),栗東,2023103083,01142,カリフォルニアクローム,チャチャリーノ,Unbridled's Song,-4.0426546712207605,3
5,5,6,ラッキーダイヤ,牡3,57.0,酒井,牧田,490(+6),栗東,2023101781,01034,サトノダイヤモンド,フレンチボウ,ホワイトマズル,-4.946950162721577,5
6,6,7,カイラーサ,セ3,57.0,鮫島良,河嶋,498(-24),栗東,2023104476,01099,トランセンド,プリムヴェール,Pioneerof the Nile,-5.756564935793327,7
7,6,8,ゴールドコット,牡3,57.0,角田和,田中克,456(-4),栗東,2023103315,01186,オルフェーヴル,アプリコットフィズ,ジャングルポケット,-5.9223499790439265,9
8,7,9,レディトゥフライト,牡3,57.0,渡辺竜,寺島,468(-10),栗東,2023100467,05558,フリオーソ,スズカクエーサー,ジャングルポケット,-5.9223499790439265,9
9,7,10,チュウワヘネシー,牡3,57.0,川須,庄野,474(0),栗東,2023107469,01128,モーニン,チュウワフェザー,ファルブラヴ,-5.9223499790439265,9
10,8,11,ハイドパーク,牡3,57.0,藤懸,田中克,508(+8),栗東,2023104100,01138,クリソベリル,エイシンピカデリー,Hard Spun,-5.937598033510441,11
11,8,12,マテンロウルクス,牡3,57.0,荻野琢,藤原,486(-8),栗東,2023107344,01112,リオンリオン,レディアリエッタ,ディープインパクト,-5.937598033510441,11
