,式別,馬番,配当,人気
0,単勝,7,290,1
1,複勝,7,140,1
2,複勝,4,210,4
3,複勝,8,790,9
4,枠連,3-4,1010,4
5,馬連,4-7,850,3
6,ワイド,4-7,370,2
7,ワイド,7-8,1500,16
8,ワイド,4-8,2840,30
9,馬単,7→4,1430,3
10,3連複,4-7-8,8430,28
11,3連単,7→4→8,28480,83
