,式別,馬番,配当,人気
0,単勝,9,320,3
1,複勝,9,160,2
2,複勝,5,150,3
3,複勝,1,340,5
4,枠連,5-8,450,3
5,馬連,5-9,470,3
6,ワイド,5-9,290,3
7,ワイド,1-9,670,9
8,ワイド,1-5,1150,14
9,馬単,9→5,980,4
10,3連複,1-5-9,2390,11
11,3連単,9→5→1,7900,27
