,式別,馬番,配当,人気
0,単勝,14,320,2
1,複勝,14,140,1
2,複勝,12,650,10
3,複勝,2,150,2
4,枠連,7-8,1890,9
5,馬連,12-14,5940,22
6,ワイド,12-14,1770,23
7,ワイド,2-14,290,1
8,ワイド,2-12,1630,19
9,馬単,14→12,8730,31
10,3連複,2-12-14,6750,21
11,3連単,14→12→2,34570,101
