,式別,馬番,配当,人気
0,単勝,5,630,3
1,複勝,5,200,3
2,複勝,10,160,2
3,複勝,1,420,7
4,枠連,3-5,780,3
5,馬連,5-10,1410,4
6,ワイド,5-10,560,4
7,ワイド,1-5,1460,15
8,ワイド,1-10,1370,14
9,馬単,5→10,3170,10
10,3連複,1-5-10,7490,22
11,3連単,5→10→1,36440,103
