,式別,馬番,配当,人気
0,単勝,15,430,3
1,複勝,15,180,3
2,複勝,6,250,4
3,複勝,7,720,9
4,枠連,4-8,860,3
5,馬連,6-15,2540,8
6,ワイド,6-15,900,10
7,ワイド,7-15,1590,21
8,ワイド,6-7,3260,29
9,馬単,15→6,4090,12
10,3連複,6-7-15,24810,69
11,3連単,15→6→7,91840,259
