,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エルオンセ,牝3,55.0,田口,羽月,468(-12),栗東,2022104775,01208,ワールドエース,コンカラン,ジャングルポケット,-0.9719595608641552,8
1,1,2,ブルーカミング,牡3,57.0,鮫島良,牧浦,470(+4),栗東,2022104205,01099,ロジャーバローズ,ミーシャレヴュー,アグネスタキオン,-1.9871338296470835,14
2,2,3,シュニー,牝5,56.0,団野,小崎,466(-4),栗東,2020103474,01180,マインドユアビスケッツ,チカリータ,クロフネ,-0.2213501177069919,3
3,2,4,セボンサデッセ,牡3,57.0,菱田,橋口,500(+4),栗東,2022104903,01144,ルヴァンスレーヴ,チャームクォーク,クロフネ,0.3530369828103395,1
4,3,5,リュキア,牡3,57.0,ジェルー,小椋,456(-22),栗東,2022107167,05680,アメリカンペイトリオット,アンビホールドゥン,Bluegrass Cat,-2.306807449712453,16
5,3,6,セルズパワー,牡3,56.0,☆吉村,牧田,480(+14),栗東,2022102052,01216,サトノアラジン,ファーマペニー,ジャングルポケット,0.053711119364531164,2
6,4,7,バシリス,牝3,55.0,高杉,寺島,462(+4),栗東,2022106631,01213,シニスターミニスター,キングベイビー,マンハッタンカフェ,-1.6403960514334903,13
7,4,8,ラファル,牡3,57.0,岩田望,田中克,522(+14),栗東,2022103680,01174,ドレフォン,アグネスリース,フレンチデピュティ,-1.3263540240212062,11
8,5,9,ジェミート,牡3,57.0,坂井,四位,490(0),栗東,2022100327,01163,モーニン,オスカークイーン,シニスターミニスター,-0.608116960280697,5
9,5,10,オリーブグリーン,牡3,57.0,北村友,矢作,532(-2),栗東,2022105694,01102,ヘニーヒューズ,クリッパールート,シンボリクリスエス,-0.6502895957363374,6
10,6,11,サトノシャムロック,牡3,57.0,和田竜,田中博,502(-2),美浦,2022104967,01018,ニューイヤーズデイ,ヒップホップスワン,Tiz Wonderful,-1.1439607151035578,10
11,6,12,イイデカンタロウ,牡4,58.0,松若,北出,520(-2),栗東,2021107123,01154,グァンチャーレ,イイデメモリー,ゴールドアリュール,-0.4560838077702137,4
12,7,13,エコロヴァルム,牡4,58.0,秋山稔,小西,440(-4),美浦,2021103529,01181,ロージズインメイ,ファミリーズオナー,デュランダル,-1.369612116703386,12
13,7,14,アスタールテニウム,牡4,54.0,★河原田,中竹,518(+2),栗東,2021101548,01204,ニューイヤーズデイ,アスターヒューモア,More Than Ready,-0.776243563649097,7
14,8,15,マーブルヘイロー,牡3,54.0,▲田山,西園正,500(0),栗東,2022100426,01220,カレンブラックヒル,サニーヘイロー,キングヘイロー,-1.0786121884632323,9
15,8,16,タマモブラウンタイ,牡3,57.0,酒井,角田,474(0),栗東,2022106438,01034,ディスクリートキャット,タマモイヤリング,ブラックタイド,-2.065522035118949,15
