,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ベアアッコチャン,牝2,55.0,木幡巧,杉浦,478(+2),美浦,2023101039,01162,フォーウィールドライブ,ゴールドオーク,エイシンフラッシュ,-1.4305092082846966,7
1,2,2,ソチミルコ,牝2,55.0,マーカンド,宮田,442(-6),美浦,2023106965,05626,リオンディーズ,キラープレゼンス,ハーツクライ,-2.7984985976699805,12
2,3,3,ブルーアンバー,牝2,55.0,小林脩,高橋文,410(-2),美浦,2023106604,01183,ファインニードル,ブロワ,メイショウボーラー,-3.198367675410112,14
3,3,4,ミュージックレイン,牝2,55.0,江田照,村田,452(0),美浦,2023104810,00689,マテラスカイ,ミスティレイン,タニノギムレット,-0.3943564050955326,2
4,4,5,アクロスメモリア,牝2,55.0,戸崎圭,田島,476(-4),美浦,2023102399,05386,マインドユアビスケッツ,ハッピーダイアリー,アグネスタキオン,-0.7897276311880947,4
5,4,6,フローライト,牝2,55.0,横山武,池上,424(-6),美浦,2023107223,01170,ルヴァンスレーヴ,ペルペトゥオ,Pioneerof the Nile,-0.46911865140172687,3
6,5,7,ヘヴンズドライブ,牝2,52.0,▲石田,和田勇,420(0),美浦,2023104438,01203,ダノンスマッシュ,マーレグリーン,ジャングルポケット,-2.4989962455821324,10
7,5,8,ジェンダウィナー,牝2,55.0,原,青木,472(+4),美浦,2023106777,01184,マテラスカイ,ラピッドライズ,メイショウボーラー,-2.474831919270504,9
8,6,9,フクシマエクラ,牝2,52.0,▲佐藤,的場,358(-4),美浦,2023101964,01207,クワイトファイン,ガレットデロワ,エピファネイア,-1.7104223639797655,8
9,6,10,スウィートラキ,牝2,53.0,△長浜,堀内,434(-14),美浦,2023101489,01214,スマートファルコン,スウィートラブミー,キングズベスト,-2.6867378054846918,11
10,7,11,ソワンドヴィクター,牝2,55.0,菊沢,石栗,410(-2),美浦,2023102783,01161,アメリカンペイトリオット,トーセンウィズダム,トーセンロレンス,-1.2711110420903307,6
11,7,12,クールフィールド,牝2,55.0,石橋脩,矢野,440(0),美浦,2023100280,01077,フォーウィールドライブ,クールユリア,ケイムホーム,-1.0145442138443985,5
12,8,13,マメーアップル,牝2,52.0,▲小林美,岩戸,428(-6),美浦,2023100924,01206,マテラスカイ,サトノレーヌ,キングカメハメハ,-2.9143308359686197,13
13,8,14,ジーティージェミル,牝2,52.0,▲遠藤,伊藤伸,440(-2),美浦,2023106332,01218,ドリームバレンチノ,ナイスドゥ,フサイチセブン,-0.07809864014347195,1
