,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ショウサンジョージ,牡3,57.0,国分優,松下,,栗東,2022102131,1125,モズアスコット,ショウサンウルル,Grand Slam,-0.13065555671041487,11,-0.2816905554121274,11,,
1,1,2,ポッドフォルク,牡3,57.0,松山,西園正,,栗東,2022100736,1126,ルヴァンスレーヴ,シールヴィクトリー,キングカメハメハ,-2.3295464424409964,16,-1.0421776714180784,16,,
2,2,3,タッチャブル,牡5,58.0,鮫島駿,中村,,栗東,2020105670,1157,リアルスティール,フルボイス,ルーラーシップ,0.09069733884135348,8,-0.2051355856998394,8,,
3,2,4,ユメハハテシナク,牡5,58.0,藤懸,石坂,,栗東,2020106399,1138,ダイワメジャー,テイコフトウショウ,タイキシャトル,1.036122688730495,2,0.1218400738937598,2,,
4,3,5,キングオブフジ,牡4,58.0,中井,角田,,栗東,2021106164,1141,ヘニーヒューズ,ヘイローフジ,キングヘイロー,1.1723352516886032,1,0.16894923235178555,1,,
5,3,6,ボックスオフィス,セ4,58.0,菅原明,吉村,,栗東,2021101691,1179,タリスマニック,ベストピクチャー,Dubawi,0.9613369709346927,3,0.09597540947860471,3,,
6,4,7,メイトースイ,牡5,58.0,川端,羽月,,栗東,2020100931,1195,フリオーソ,ムードン,フレンチデピュティ,-0.07608697732224627,10,-0.2628179947804241,10,,
7,4,8,ジュンラトゥール,牡4,58.0,斎藤,浜田,,栗東,2021104039,1178,パイロ,グーテデロワ,スペシャルウィーク,-0.20073827056793606,13,-0.3059286844112699,13,,
8,5,9,エイカイソウル,牡4,58.0,松本,藤原,,栗東,2021105094,1191,ホッコータルマエ,スピナッチ,ゼンノロブロイ,-0.4528910748777598,15,-0.39313581241693213,15,,
9,5,10,ワンダースティング,牡7,58.0,太宰,渡辺,,栗東,2018102956,1037,マクフィ,ワンダーノンブーレ,デヒア,0.5322396470755303,5,-0.05242803719769781,5,,
10,6,11,エクストラノート,セ8,58.0,丹内,加藤和,,美浦,2017103267,1091,アイルハヴアナザー,オメガフレグランス,ゴールドアリュール,-0.19840802264563867,12,-0.3051227674221611,12,,
11,6,12,エイブラムス,牡4,58.0,今村,鈴木慎,,美浦,2021100260,1193,フリオーソ,エグジビッツ,サウスヴィグラス,0.7806374774753302,4,0.03348043188039201,4,,
12,7,13,キングブルー,牡4,58.0,藤岡佑,四位,,栗東,2021104176,1093,ロードカナロア,ルルパンブルー,ジャングルポケット,-0.4391194913143634,14,-0.3883729058375624,14,,
13,7,14,メイケイロゼッタ,牡3,57.0,古川吉,河嶋,,栗東,2022105878,1015,リアルスティール,エーティーロゼッタ,ディープスカイ,0.3839251910901194,7,-0.10372263922924053,7,,
14,8,15,タイセイミッション,セ4,58.0,黛,伊藤圭,,美浦,2021101045,1109,キタサンブラック,パクスアジアーナ,ノヴェリスト,0.3915707718271372,6,-0.10107841268638802,6,,
15,8,16,アラレタバシル,牡4,58.0,丸山,根本,,美浦,2021107192,1127,ケープブランコ,クサナギノツルギ,デュランダル,0.01881428152085269,9,-0.22999636406137927,9,,
