,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,キャスケード,牝2,55.0,長岡,高橋亮,448(0),栗東,2023102968,01142,ミスターメロディ,ワンファインデイ,ディープインパクト,-1.8206759511431576,13
1,2,2,タイニーワンダー,牝2,55.0,団野,四位,412(-12),栗東,2023105027,01180,ドレフォン,ミッキーグッドネス,ディープインパクト,-0.17100354611378643,4
2,2,3,サンタカリス,牝2,55.0,田口,秋山,442(+16),栗東,2023100986,01208,マテラスカイ,センターグランタス,アグネスタキオン,-1.0649904780924908,12
3,3,4,ゼルダ,牝2,55.0,和田竜,鈴木孝,474(-2),栗東,2023103232,01018,モズアスコット,アガサ,マンハッタンカフェ,0.21043845692904053,2
4,3,5,ガルディエンヌ,牝2,55.0,北村友,高橋亮,476(+10),栗東,2023106926,01102,ドレフォン,エリティエール,ディープインパクト,-0.8775984820297285,9
5,4,6,リーガルスプレンダ,牝2,55.0,加藤,庄野,466(0),栗東,2023103685,01156,サトノアラジン,クイーンカトリーン,Acclamation,-2.0452661988051237,15
6,4,7,リアルナイスガール,牝2,55.0,鮫島良,畑端,428(+2),栗東,2023101254,01099,バゴ,エルサーレアル,ルーラーシップ,-1.8520390514933394,14
7,5,8,トーアアグネス,牝2,55.0,菱田,羽月,420(0),栗東,2023103849,01144,ノーブルミッション,トーアティアレ,ゴールドアリュール,-0.8641682768909333,8
8,5,9,ナムラソラン,牝2,51.0,★河原田,羽月,436(+4),栗東,2023106222,01204,ミスチヴィアスアレックス,ナムラマミー,ディープインパクト,-0.3009040469898937,5
9,6,10,パドゼフィール,牝2,52.0,▲田山,新谷,466(0),栗東,2023103699,01220,ルヴァンスレーヴ,ソロダンサー,ゴールドアリュール,-0.43972960364373737,6
10,6,11,フレットローソ,牝2,55.0,岩田望,高橋忠,494(-4),栗東,2023103815,01174,サトノダイヤモンド,モルトアレグロ,Speightstown,-1.0239231869617622,11
11,7,12,テンタイムトップ,牝2,55.0,坂井,高柳大,454(+2),栗東,2023103436,01163,ナダル,ジュエルオブナイル,デュランダル,-0.7076823642567334,7
12,7,13,ガーネットフレア,牝2,55.0,Ｃデムーロ,杉山佳,446(-2),栗東,2023107075,05473,ニューイヤーズデイ,スペクトロライト,ディープインパクト,1.1851111915093013,1
13,8,14,ナムラティアラ,牝2,55.0,高杉,牧田,468(+4),栗東,2023106228,01213,ジョーカプチーノ,ナムラテンゲル,トゥザグローリー,-0.9270677502826893,10
14,8,15,アンガーザガール,牝2,54.0,☆吉村,東田,456(+10),栗東,2023106856,01216,リオンディーズ,アンソロジー,サクラバクシンオー,-0.016051074558552085,3
