,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ライヴマルガリータ,牝2,55.0,木幡巧,牧,470(+18),美浦,2023101046,01162,モズアスコット,ライトフェアリー,サムライハート,-3.1261776520332933,15
1,1,2,ヴェントベローチェ,牡2,56.0,北村宏,勢司,464(0),美浦,2023103133,01043,ダノンプレミアム,ケイココサージュ,ヘニーヒューズ,-0.6959172571636305,2
2,2,3,ミアエッテ,牡2,56.0,横山琉,田中剛,474(-2),美浦,2023101530,01192,シルバーステート,グロリエッテ,アドマイヤムーン,-1.8607182975946526,9
3,2,4,バルボアパーク,牝2,55.0,プーシャン,田中博,494(+2),美浦,2023107172,05678,サートゥルナーリア,ファイネストシティ,City Zip,-0.9076105856977099,5
4,3,5,ダノンプレサージュ,牝2,55.0,佐々木,大竹,486(0),美浦,2023105295,01197,サートゥルナーリア,シーウィルレイン,Manhattan Rain,-0.8924331486965873,4
5,3,6,ロット,牝2,55.0,内田博,本間,422(-2),美浦,2023106586,00422,ダノンバラード,オクリモノ,ゴールドアリュール,-2.2326352191602745,12
6,4,7,エイチエヌライ,牡2,56.0,菅原隆,天間,422(-2),美浦,2023102945,01129,ヴァンゴッホ,ホームアゲイン,ディープインパクト,-1.9835270726843015,10
7,4,8,ラプランセス,牝2,55.0,横山武,斎藤誠,466(+10),美浦,2023103733,01170,エピファネイア,レジーナドーロ,キングカメハメハ,-2.108962414389326,11
8,5,9,アドマイヤウルトラ,牡2,56.0,マーカンド,宮田,502(0),美浦,2023106836,05626,リオンディーズ,アドマイヤシーマ,ディープインパクト,-0.8224284461332096,3
9,5,10,シャルムグリーン,牡2,56.0,津村,相沢,486(+8),美浦,2023101459,01092,スワーヴリチャード,ファータグリーン,タニノギムレット,-1.8201506258966367,8
10,6,11,アジャイブ,牝2,52.0,▲石田,小笠,460(-16),美浦,2023102676,01203,キセキ,アレクサンドレッタ,ダイワメジャー,-2.7270929846650356,13
11,6,12,クシマトゥルー,牝2,53.0,△長浜,矢嶋,418(-4),美浦,2023105222,01214,ドレフォン,スクラッタ,キングカメハメハ,-3.204723752172947,16
12,7,13,リッチリーエコー,牝2,55.0,柴田大,上原博,402(-2),美浦,2023106415,01009,スワーヴリチャード,マイネジェシカ,ロージズインメイ,-1.6193278429549705,6
13,7,14,ヘイマー,牡2,56.0,菊沢,伊藤伸,506(-2),美浦,2023105553,01161,アドマイヤムーン,ヴァレリカ,Dynaformer,-2.8652737410329228,14
14,8,15,ショウナンタヅナ,牡2,56.0,荻野極,武市,468(+10),美浦,2023100531,01160,ドレフォン,ウインフロレゾン,フジキセキ,-1.7387963063288607,7
15,8,16,ロジクリスエス,牡2,56.0,戸崎圭,国枝,496(0),美浦,2023104684,05386,ロジユニヴァース,ロジマジェスティ,エピファネイア,-0.47633448190046906,1
