,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヒルノデプラーツ,牡6,58.0,秋山稔,北出,,栗東,2019106573,01181,サトノアラジン,アラピンタ,Medicean,-4.554406893039207,13
1,2,2,サラサハウプリティ,牝5,56.0,菱田,岡田,,栗東,2020104126,01144,ドレフォン,ハヤブサエミネンス,Medaglia d'Oro,-3.41722566602388,12
2,3,3,ジョウショーパワー,牡5,58.0,和田竜,中尾,,栗東,2020105228,01018,バンドワゴン,ジョウショーコトミ,リンカーン,-4.671891576874952,14
3,3,4,ゴッドエスパーダ,牡3,57.0,川田,角田,,栗東,2022106186,01088,レイデオロ,キョウワゼノビア,ハーツクライ,-1.9312263442817257,6
4,4,5,メイショウヘール,牡4,58.0,酒井,大橋,,栗東,2021104622,01034,シュヴァルグラン,メイショウベルシア,タニノギムレット,-2.471347205746166,8
5,4,6,ソウルアンドジャズ,セ4,58.0,坂井,武井,,美浦,2021106694,01163,ブリックスアンドモルタル,ナスノシベリウス,Unbridled's Song,0.4810891309731672,2
6,5,7,ブルーワール,牡4,58.0,松若,高柳大,,栗東,2021110097,01154,Arrogate,Ignite,Jump Start,1.0175947783888533,1
7,5,8,オーシンハーフ,セ4,58.0,高杉,高橋一,,栗東,2021101419,01213,シニスターミニスター,ツインキャンドル,キングカメハメハ,-2.582064365798021,9
8,6,9,レッドリベルタ,牡4,58.0,田口,庄野,,栗東,2021102436,01208,リアルスティール,レッドディオーサ,キングカメハメハ,-0.8837303149986991,4
9,6,10,ポルポラジール,牡4,58.0,田山,新谷,,栗東,2021102993,01220,シニスターミニスター,タオヤメ,ルーラーシップ,-0.5757470191412233,3
10,7,11,アートレスマインド,牡3,57.0,Ｃデムーロ,坂口,,栗東,2022105987,05473,マインドユアビスケッツ,リチュアルローズ,ゴールドアリュール,-1.111474755236699,5
11,7,12,トゥルブレンシア,セ8,58.0,吉村,東田,,栗東,2017103184,01216,フリオーソ,エルシェロアスール,アドマイヤジャパン,-3.38564503813149,11
12,8,13,メイショウオオコ,牡4,58.0,団野,荒川,,栗東,2021102572,01180,メイショウボーラー,デンコウミシオン,メイショウサムソン,-3.16683096711493,10
13,8,14,クリノフィガロ,牡4,58.0,岩田望,荒川,,栗東,2021101226,01174,ゴールドシップ,クリノスペシャル,スペシャルウィーク,-2.2292802806980516,7
