,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,オンザムービー,牡2,56.0,川又,牧田,506(0),栗東,2023102455,01166,サンダースノー,インザムービー,リアルインパクト,-1.8854891542533034,6
1,2,2,フォーエバーラブ,牡2,56.0,小崎,金成,458(+2),美浦,2023102941,01152,ミスターメロディ,プレシャスメイト,ステイゴールド,-2.9929217789963265,11
2,3,3,オプティモ,牡2,56.0,菅原明,緒方,488(+2),栗東,2023104805,01179,タワーオブロンドン,タイキエイワン,フサイチコンコルド,-2.670439767340674,10
3,4,4,ルビーブロンド,牝2,53.0,△柴田裕,笹田,438(-2),栗東,2023105736,01212,モズアスコット,エナジーピエトラ,サウスヴィグラス,-2.353738252650442,9
4,4,5,ムスクレスト,牡2,56.0,武豊,安田,460(-10),栗東,2023104402,00666,コントレイル,ノイーヴァ,Temple City,-0.45512887196475255,1
5,5,6,イージーライダー,牡2,56.0,西村淳,杉山晴,464(0),栗東,2023102814,01171,キズナ,エセンテペ,Oratorio,-0.6377021410066434,2
6,5,7,ライトフライヤー,牡2,56.0,斎藤,吉岡,486(0),栗東,2023102088,01178,コントレイル,ドリームオブジェニー,Pivotal,-1.1436676255547464,3
7,6,8,ゼンノスタニング,牡2,56.0,Ｍデムーロ,武幸,450(+14),栗東,2023104611,05212,シルバーステート,クーファウェヌス,Frankel,-3.9348376917348915,12
8,6,9,シンデレラガール,牝2,55.0,丸山,西園翔,432(0),栗東,2023101557,01127,サングレーザー,フォークアート,オルフェーヴル,-2.0290984441726736,8
9,7,10,ロジャートアリー,牡2,56.0,富田,野中,468(+6),栗東,2023104990,01168,デクラレーションオブウォー,リーズン,ロードカナロア,-4.420313890594538,13
10,7,11,チュウワメロディー,牡2,56.0,松山,小崎,464(+2),栗東,2023106766,01126,ミスターメロディ,チュウワプリンセス,スペシャルウィーク,-1.7566060075270071,5
11,8,12,マジックオーラ,牡2,54.0,△鷲頭,清水英,426(0),美浦,2023104200,01202,ダノンプレミアム,アメリカンレジェンド,American Pharoah,-1.2488163327653308,4
12,8,13,ウォーターブビンガ,牡2,56.0,丹内,藤野,428(-12),栗東,2023101867,01091,ダノンキングリー,ウォータールナ,ロードカナロア,-1.941582981550548,7
