,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ホウオウプロサンゲ,牡4,54.0,吉田隼,矢作,,栗東,2021105623,01095,キズナ,セルキス,Monsun,-2.0020062543225654,17
1,1,2,ウインエーデル,牝5,52.0,西塚,吉田,,栗東,2020107030,01200,リオンディーズ,コスモプラチナ,ステイゴールド,-2.2277410643848854,18
2,2,3,ジューンテイク,牡4,57.0,藤岡佑,武英,,栗東,2021100913,01093,キズナ,アドマイヤサブリナ,シンボリクリスエス,-1.5581847930840993,13
3,2,4,ファミリータイム,牡4,55.0,松山,石坂,,栗東,2021100651,01126,リアルスティール,プリオバーン,Galileo,-0.36547860998090664,3
4,3,5,オニャンコポン,セ6,55.0,菅原明,小島,,美浦,2019104756,01179,エイシンフラッシュ,シャリオドール,ヴィクトワールピサ,-0.7029159716309855,6
5,3,6,メリオーレム,牡4,55.0,武豊,友道,,栗東,2021104791,00666,シュヴァルグラン,メリオーラ,Starspangledbanner,-0.5939693861514292,5
6,4,7,レッドバリエンテ,牡6,56.0,西村淳,中内田,,栗東,2019104742,01171,ディープインパクト,サボールアトリウンフォ,Dance Brightly,0.18365186174174927,2
7,4,8,シェイクユアハート,牡5,56.5,古川吉,宮,,栗東,2020103101,01015,ハーツクライ,ルンバロッカ,Sri Pekan,-1.0328318260002438,8
8,5,9,ピースワンデュック,牡4,55.0,柴田善,大竹,,美浦,2021101134,00641,グレーターロンドン,ピースワンオーレ,ジャングルポケット,-0.4759834988022217,4
9,5,10,マイネルケレリウス,牡5,55.0,丸山,奥村武,,美浦,2020105781,01127,ルーラーシップ,マイネカンナ,アグネスタキオン,-1.5716203306909384,14
10,6,11,マイネルモーント,牡5,56.0,丹内,高木,,美浦,2020105749,01091,ゴールドシップ,ゲッカコウ,ロージズインメイ,-1.8090645236746805,16
11,6,12,ダンディズム,セ9,55.0,富田,野中,,栗東,2016102175,01168,マンハッタンカフェ,ビューティーコンテスト,シングスピール,-1.4638999105982442,12
12,7,13,ショウナンアデイブ,牡6,55.0,池添,高野,,栗東,2019105239,01032,ディープインパクト,シーヴ,Mineshaft,-1.4109478257726336,10
13,7,14,シンハナーダ,牡4,56.0,鮫島駿,国枝,,美浦,2021105574,01157,レイデオロ,シンハディーパ,ウォーエンブレム,0.2969537320059167,1
14,7,15,ヴィンセンシオ,牡3,56.0,杉原,森一,,美浦,2022104832,01135,リアルスティール,シーリア,キングカメハメハ,-1.4089781740317042,9
15,8,16,グーデンドラーク,牡6,55.0,亀田,池添,,栗東,2019105416,01176,ハーツクライ,ベルスリーブ,シンボリクリスエス,-1.436811491508032,11
16,8,17,リフレーミング,牡7,57.0,Ｍデムーロ,藤野,,栗東,2018104225,05212,キングヘイロー,ヒーリング,バトルプラン,-0.9230411310054059,7
17,8,18,カネフラ,牡5,53.0,斎藤,高橋康,,栗東,2020103082,01178,グランデッツァ,ラカ,キングカメハメハ,-1.5993050991071702,15
