,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,クルスデルスール,牡2,53.0,▲上里,松永康,462(+2),美浦,2023104564,1217,ベストウォーリア,アビシーナ,Pivotal,1.5668404064572028,3,0.3053889662860018,3,,
1,2,2,キタノシャカール,牡2,56.0,池添,吉田,442(+6),栗東,2023100475,1032,ニューイヤーズデイ,エアヴェイユ,Hard Spun,-0.1930947055750268,14,-0.3032851550141619,14,,
2,3,3,ベイビーメイビー,牝2,54.0,☆西塚,寺島,428(-4),栗東,2023100184,1200,シニスターミニスター,ナリタブルースター,マンハッタンカフェ,3.2636984384388907,1,0.8922478592794754,1,,
3,3,4,ナブッコ,牡2,54.0,△柴田裕,中竹,490(0),栗東,2023104377,1212,モーリス,ヴェルディアーナ,Perfect Soul,1.6938614131443381,2,0.34931922206837435,2,,
4,4,5,インシオン,牡2,56.0,松山,藤原,504(+2),栗東,2023107203,1126,ドレフォン,プラウドスペル,Proud Citizen,0.05036423534037698,13,-0.21908480244364162,13,,
5,4,6,ニミッツハイウェイ,牡2,53.0,▲和田陽,梅田,462(+10),栗東,2023103477,1223,ジャスタウェイ,デアリングエッジ,キングカメハメハ,0.2014771287727485,11,-0.1668223599261645,11,,
6,5,7,コスモタキシード,牡2,56.0,斎藤,吉田,484(0),栗東,2023105917,1178,パイロ,シルクドレス,ディープスカイ,0.8589655724347963,6,0.060570228570405255,6,,
7,5,8,マイトグラッド,牡2,56.0,菅原明,荒川,436(-2),栗東,2023103982,1179,サトノアラジン,ポルボローネ,フレンチデピュティ,0.913322154887015,5,0.07936946999401641,5,,
8,6,9,エクストラプッシュ,牡2,56.0,鮫島駿,奥村豊,524(-14),栗東,2023105329,1157,ナダル,ヘアケイリー,ディープインパクト,0.15057021331187936,12,-0.1844285329176599,12,,
9,6,10,サトノリシャール,牡2,56.0,古川吉,福永,480(+2),栗東,2023103894,1015,レイデオロ,ストーミーエンブレイス,Circular Quay,0.9301539954463256,4,0.08519076743405253,4,,
10,7,11,ロードステラート,牡2,56.0,富田,武英,500(-4),栗東,2023105838,1168,キタサンブラック,ブリュネット,ダイワメジャー,0.7126759403710479,7,0.009975912539681189,7,,
11,7,12,ジャカルタバオ,セ2,56.0,国分恭,藤野,456(+2),栗東,2023104888,1124,シャンハイボビー,ブラジリアンビューティ,Galileo,0.4574749878039718,9,-0.07828541851550896,9,,
12,8,13,パラダイスフェイス,牡2,56.0,丸山,牧,498(0),美浦,2023104103,1127,エスポワールシチー,ステージトリック,Distorted Humor,0.6811405339480767,8,-0.0009306178563064837,8,,
13,8,14,イネガラーブル,牡2,56.0,吉田隼,久保田,478(-2),美浦,2023103314,1095,ロードカナロア,アブソリュートレディ,Galileo,0.28111489620181096,10,-0.13927961259372554,10,,
