,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,クランフォード,牝4,55.0,団野,杉山晴,,栗東,2021100139,01180,ブリックスアンドモルタル,エンジェルフェイス,キングカメハメハ,-4.777310988884663,13
1,2,2,ダノンエアズロック,牡4,57.0,ジェルー,堀,,美浦,2021105817,05680,モーリス,モシーン,Fastnet Rock,-0.9119404905549693,1
2,3,3,キョウエイブリッサ,牡5,57.0,酒井,武市,,美浦,2020107001,01034,グレーターロンドン,キョウエイポズナン,ルーラーシップ,-3.0001942570224993,10
3,4,4,ニシノスーベニア,牡6,58.0,岩田康,上原博,,美浦,2019101408,05203,ハービンジャー,リップル,アグネスタキオン,-3.3744597955007443,12
4,4,5,アッシュルバニパル,牡4,57.0,菱田,田中博,,美浦,2021110128,01144,Arrogate,Georgie's Angel,Bellamy Road,-0.9375224973222552,2
5,5,6,ワールズエンド,牡4,57.0,Ｃデムーロ,池添,,栗東,2021105864,05473,ロードカナロア,リラヴァティ,ゼンノロブロイ,-2.1355874061180153,7
6,5,7,セルバーグ,牡6,59.0,和田竜,秋山,,栗東,2019106670,01018,エピファネイア,エナチャン,キンシャサノキセキ,-0.9432884131490932,3
7,6,8,ブルーミンデザイン,牡4,57.0,坂井,宮本,,栗東,2021105283,01163,ロゴタイプ,レイトブルーマー,ジャングルポケット,-1.5997172550456824,5
8,6,9,ゴートゥファースト,牡5,57.0,北村友,新谷,,栗東,2020103464,01102,ルーラーシップ,タイトルパート,アグネスタキオン,-2.462649266780132,8
9,7,10,ランスオブカオス,牡3,56.0,吉村,奥村豊,,栗東,2022104401,01216,シルバーステート,ハイドラン,ローエングリン,-1.2985285674512883,4
10,7,11,シヴァース,牡4,57.0,川田,友道,,栗東,2021105423,01088,モーリス,ヴィブロス,ディープインパクト,-1.6038924900212679,6
11,8,12,メイショウシンタケ,牡7,58.0,高杉,千田,,栗東,2018106318,01213,ワールドエース,アドマイヤビアン,アドマイヤコジーン,-3.3207054696777,11
12,8,13,ヤンキーバローズ,牡3,56.0,岩田望,上村,,栗東,2022103051,01174,エピファネイア,キャンディバローズ,ディープインパクト,-2.4931130236688928,9
