,race_time,race_id,race_name
0,0945,202503030301,2歳未勝利
1,0955,202505050301,2歳未勝利
2,1005,202508040301,2歳未勝利
3,1015,202503030302,3歳以上1勝クラス
4,1025,202505050302,2歳未勝利
5,1035,202508040302,2歳未勝利
6,1045,202503030303,2歳未勝利
7,1055,202505050303,2歳未勝利
8,1105,202508040303,2歳未勝利
9,1115,202503030304,2歳未勝利
10,1125,202505050304,2歳未勝利
11,1135,202508040304,2歳未勝利
12,1205,202503030305,2歳新馬
13,1215,202505050305,2歳新馬
14,1225,202508040305,2歳新馬
15,1235,202503030306,3歳以上1勝クラス
16,1245,202505050306,2歳新馬
17,1255,202508040306,2歳新馬
18,1305,202503030307,3歳以上1勝クラス
19,1315,202505050307,3歳以上1勝クラス
20,1325,202508040307,3歳以上1勝クラス
21,1340,202503030308,3歳以上1勝クラス
22,1350,202505050308,秋陽JS
23,1400,202508040308,3歳以上2勝クラス
24,1415,202503030309,土湯温泉特別
25,1425,202505050309,三浦特別
26,1435,202508040309,深草特別
27,1450,202503030310,西郷特別
28,1500,202505050310,奥多摩S
29,1510,202508040310,アンドロメダS
30,1525,202503030311,フルーツラインC
31,1535,202505050311,武蔵野S
32,1545,202508040311,デイリー杯2歳S
33,1600,202503030312,3歳以上1勝クラス
34,1610,202505050312,3歳以上2勝クラス
35,1625,202508040312,3歳以上1勝クラス
