,race_time,race_id,race_name
0,0945,202503030401,2歳未勝利
1,0950,202505050401,2歳未勝利
2,1000,202508040401,2歳未勝利
3,1010,202503030402,3歳以上1勝クラス
4,1020,202505050402,2歳未勝利
5,1030,202508040402,2歳未勝利
6,1040,202503030403,3歳以上1勝クラス
7,1050,202505050403,2歳未勝利
8,1100,202508040403,2歳未勝利
9,1110,202503030404,3歳以上障害未勝利
10,1120,202505050404,2歳新馬
11,1130,202508040404,2歳新馬
12,1200,202503030405,3歳以上障害未勝利
13,1210,202505050405,2歳新馬
14,1220,202508040405,2歳新馬
15,1235,202503030406,2歳新馬
16,1245,202505050406,3歳以上1勝クラス
17,1255,202508040406,3歳以上1勝クラス
18,1305,202503030407,3歳以上1勝クラス
19,1315,202505050407,3歳以上2勝クラス
20,1325,202508040407,3歳以上2勝クラス
21,1335,202503030408,3歳以上1勝クラス
22,1345,202505050408,3歳以上2勝クラス
23,1355,202508040408,3歳以上2勝クラス
24,1405,202503030409,福島2歳S
25,1415,202505050409,銀嶺S
26,1425,202508040409,黄菊賞
27,1440,202503030410,三陸特別
28,1450,202505050410,ユートピアS
29,1500,202508040410,天橋立S
30,1515,202503030411,福島民友C
31,1525,202505050411,オーロC
32,1540,202508040411,エリザベス女王杯
33,1555,202503030412,3歳以上1勝クラス
34,1610,202505050412,3歳以上1勝クラス
35,1625,202508040412,ドンカスターC
