,race_time,race_id,race_name
0,0950,202410010701,3歳未勝利
1,1001,202408020301,3歳未勝利
2,1010,202405010301,3歳未勝利
3,1020,202410010702,3歳未勝利
4,1030,202408020302,3歳未勝利
5,1040,202405010302,3歳未勝利
6,1050,202410010703,3歳未勝利
7,1100,202408020303,3歳未勝利
8,1115,202405010303,3歳未勝利
9,1120,202410010704,4歳以上障害OP
10,1130,202408020304,3歳新馬
11,1140,202405010304,3歳1勝クラス
12,1210,202410010705,4歳以上障害未勝利
13,1220,202408020305,3歳未勝利
14,1230,202405010305,3歳新馬
15,1245,202410010706,3歳未勝利
16,1255,202408020306,3歳1勝クラス
17,1305,202405010306,3歳未勝利
18,1315,202410010707,4歳以上1勝クラス
19,1325,202408020307,4歳以上1勝クラス
20,1335,202405010307,4歳以上1勝クラス
21,1345,202410010708,4歳以上1勝クラス
22,1355,202408020308,4歳以上2勝クラス
23,1405,202405010308,4歳以上1勝クラス
24,1415,202410010709,かささぎ賞
25,1425,202408020309,橿原S
26,1435,202405010309,春菜賞
27,1450,202410010710,有田特別
28,1501,202408020310,エルフィンS
29,1510,202405010310,テレビ山梨杯
30,1525,202410010711,別府特別
31,1535,202408020311,アルデバランS
32,1545,202405010311,JCベストレース記念
33,1601,202410010712,4歳以上1勝クラス
34,1610,202408020312,4歳以上1勝クラス
35,1625,202405010312,4歳以上2勝クラス
