,race_time,race_id,race_name
0,0950,202507020501,3歳未勝利
1,0955,202509020101,3歳未勝利
2,1005,202506030101,3歳未勝利
3,1015,202507020502,3歳未勝利
4,1025,202509020102,3歳未勝利
5,1035,202506030102,3歳未勝利
6,1045,202507020503,3歳未勝利
7,1055,202509020103,3歳未勝利
8,1105,202506030103,3歳未勝利
9,1115,202507020504,3歳未勝利
10,1125,202509020104,3歳未勝利
11,1135,202506030104,3歳未勝利
12,1205,202507020505,3歳未勝利
13,1215,202509020105,3歳未勝利
14,1225,202506030105,3歳1勝クラス
15,1235,202507020506,4歳以上1勝クラス
16,1245,202509020106,3歳1勝クラス
17,1255,202506030106,3歳1勝クラス
18,1305,202507020507,4歳以上1勝クラス
19,1315,202509020107,4歳以上1勝クラス
20,1325,202506030107,4歳以上1勝クラス
21,1340,202507020508,4歳以上1勝クラス
22,1350,202509020108,三木ホースランドパークJS
23,1401,202506030108,4歳以上2勝クラス
24,1415,202507020509,矢作川特別
25,1425,202509020109,君子蘭賞
26,1435,202506030109,ブラッドストーンS
27,1450,202507020510,熊野特別
28,1501,202509020110,仲春特別
29,1510,202506030110,伏竜S
30,1525,202507020511,豊橋S
31,1535,202509020111,毎日杯
32,1545,202506030111,日経賞
33,1601,202507020512,4歳以上1勝クラス
34,1610,202509020112,4歳以上2勝クラス
35,1630,202506030112,4歳以上2勝クラス
