,race_time,race_id,race_name
0,0945,202506050401,2歳未勝利
1,0955,202507050401,2歳未勝利
2,1005,202509050401,2歳未勝利
3,1015,202506050402,2歳未勝利
4,1025,202507050402,2歳未勝利
5,1035,202509050402,2歳未勝利
6,1045,202506050403,2歳未勝利
7,1055,202507050403,3歳以上1勝クラス
8,1105,202509050403,2歳未勝利
9,1115,202506050404,3歳以上障害未勝利
10,1125,202507050404,2歳未勝利
11,1135,202509050404,2歳新馬
12,1205,202506050405,2歳新馬
13,1215,202507050405,2歳新馬
14,1225,202509050405,2歳新馬
15,1235,202506050406,2歳新馬
16,1245,202507050406,3歳以上1勝クラス
17,1255,202509050406,2歳1勝クラス
18,1305,202506050407,2歳1勝クラス
19,1315,202507050407,3歳以上1勝クラス
20,1325,202509050407,3歳以上1勝クラス
21,1335,202506050408,3歳以上1勝クラス
22,1345,202507050408,3歳以上1勝クラス
23,1355,202509050408,3歳以上2勝クラス
24,1405,202506050409,霞ケ浦特別
25,1415,202507050409,大須特別
26,1425,202509050409,オリオンS
27,1440,202506050410,師走S
28,1450,202507050410,一宮特別
29,1500,202509050410,竹田城S
30,1515,202506050411,カペラS
31,1525,202507050411,知立S
32,1540,202509050411,阪神JF
33,1600,202506050412,3歳以上1勝クラス
34,1610,202507050412,3歳以上1勝クラス
35,1620,202509050412,甲東特別
